symbol,close_ma_30,close_ma_90,close_ma_200,volume_ma_30,volume_ma_90,volume_ma_200,currentRatio_ma,currentRatio_slope,quickRatio_ma,quickRatio_slope,returnOnEquity_ma,returnOnEquity_slope,returnOnAssets_ma,returnOnAssets_slope,netProfitMargin_ma,netProfitMargin_slope,priceEarningsRatio_ma,priceEarningsRatio_slope,priceBookValueRatio_ma,priceBookValueRatio_slope,priceToSalesRatio_ma,priceToSalesRatio_slope,freeCashFlowPerShare_ma,freeCashFlowPerShare_slope,operatingCashFlowPerShare_ma,operatingCashFlowPerShare_slope,cashFlowToDebtRatio_ma,cashFlowToDebtRatio_slope,debtEquityRatio_ma,debtEquityRatio_slope,longTermDebtToCapitalization_ma,longTermDebtToCapitalization_slope,assetTurnover_ma,assetTurnover_slope,inventoryTurnover_ma,inventoryTurnover_slope
IT,164.45033333333333,182.66922222222223,233.12904999999998,499559.5333333333,608703.8222222222,603628.315,0.806298751918422,-0.16410430309851706,0.7999774672365662,-0.1591475510358764,0.1941373405080961,-0.00914280353054585,0.03154620189916372,-0.10812256083507459,0.16601905743564258,-0.05807691953800788,31.365144221109073,-0.03942060224070704,26.81245894504984,-0.007603030688233616,19.79469022883035,-0.1358886706435575,3.6434064175634187,-0.04342511668342932,3.935554304814313,-0.051063456962263026,0.10350276046901595,-0.046319388371207394,2.119450066003947,0.0019906682286473486,0.8352415641988398,0.09585062669389867,0.19067726971138524,-0.15031839739530858,47435404.84521648,0.08299327572463529
AMD,91.15516666666667,84.3345,90.82512499999999,46768319.266666666,45553343.07777778,49481838.545,2.409512992356393,-0.09776441879803999,1.8012267179259667,-0.002226296217563623,0.02851725707537811,0.15360801421613263,0.018905879902709068,0.15340470294172062,0.08001808249873217,0.12024813828293168,357.8321680796366,-0.020052231993201424,6.652120416681937,0.1317440481462982,32.95745768398936,-0.10780573480184386,0.4002771317143505,0.12657862651926904,0.4783244218058512,0.11253959448522276,0.6455241351004386,0.037279114460677214,0.05338938048553817,0.17966758886734752,0.03871273766804002,0.1681014279503284,0.14633882151197752,0.15441917825936194,0.8380737798078817,0.20238901862327172
ARE,168.82433333333333,169.52644444444442,182.68115,1052959.2666666666,927358.9222222222,850547.95,0.39138167376293487,0.02148070139583755,0.2910692945462713,0.07136022357873402,0.007036821971514343,0.0355994126628309,0.0035959676102979374,0.03947165364185216,0.15450270966547758,0.0704415781483246,106.50657560994908,0.07940244048273282,1.3787202844272188,0.1839650206456668,44.314080870108626,-0.018624402493206547,-1.5960114346581769,-0.1577614608634452,2.070668577365287,-0.11048417750350123,0.030672553990340395,-0.04916555024166599,0.6397118793187955,-0.10857294090046266,0.38212464239553784,-0.09417986608620134,0.018411432413158218,0.06787503832347923,6287155.806950195,0.018225800699853387
RJF,69.35966666666667,78.44544444444445,84.6101,1234885.3,1134841.0111111111,970242.645,4.493820908601312,0.04492077502574758,-0.5546102460475739,-0.11293279789987337,0.04466028192323502,-0.031744674211245695,0.0058436972325277186,-0.06351868324912091,0.1457147940757222,-0.001281233333968261,12.917067554291929,0.032088065956576955,2.2713333819341646,-0.012049069697810217,7.415502326916163,0.041809497491669186,1.1382482398975327,0.012206077637157127,1.283093336732542,0.01065316130865002,0.07994514474977304,0.013119553404498472,0.34245310024063935,0.06254939487471803,0.22985540731206486,0.11548397859240193,0.040085024724832344,-0.09066640507404683,0.002771529247067819,0.08438034361416635
SRE,61.62366666666666,64.10533333333333,65.4407,3570252.2666666666,3113755.4,3011816.2,0.5621433209156824,0.004239307975007526,0.5161927686437204,0.014647941844153259,0.021506737656421932,-0.09583866071147677,0.006085277595303744,-0.05435727374895255,0.14135842349230449,-0.09210285163563785,47.88054946577491,0.007030881084969989,1.9854481632820677,-0.06941436631308028,13.535231642470638,-0.07938887967675677,-0.7142246971012164,-0.015654448179415897,1.3917774348515577,0.014115240906322038,0.03048078084389417,0.03744363285969171,1.2449175020062426,-0.08461871895482853,0.4947090030106117,-0.096812793636373,0.04464667003674078,0.0799605291596873,5.588206670991264,0.0555560012356962
SNPS,266.9976666666667,252.7913333333333,272.3664,690357.7,919742.9333333333,821351.14,1.3453171382089333,-0.14879773663461518,1.2382403298853348,-0.14670984653927016,0.051261019325731204,-0.12994803910960562,0.031920981376476684,-0.1312699746434357,0.2347987634697705,-0.11694819828852815,51.77396059319928,0.05662328608005731,9.660685533239292,-0.15237633718838933,43.5376205749986,-0.15349515104449143,2.3657053803647328,-0.010342896885325853,2.590817652438317,-0.013596952867702723,0.5882413306691366,-0.014050982427849096,0.11362417726199163,0.19222818019011806,0.0036169209060584063,0.21599497132817197,0.13661296635991643,-0.08936988936733849,1.0495734703181743,0.026661665932247156
REG,47.49666666666667,54.99711111111111,61.1916,1270329.2333333334,1221958.8777777778,1037372.505,0.9676238189031643,0.1066484982072997,0.8717081135563012,0.039472556499170336,0.013532926629920745,0.032995064313571416,0.0075605091996755,0.03649295998994375,0.2689170958015218,0.04840880509093652,23.28853514281232,0.003553868541441368,1.767343248474051,0.016015138826063046,34.93637932949241,0.09629589141327737,0.8453477179198186,-0.05068236646770903,1.0071397969581986,-0.07443154956222342,0.04160013497939801,0.02322381698317885,0.6665185033693446,-0.13921721340979903,0.37851219120485474,-0.04071246216451736,0.028263107368737956,-0.15609742376071822,10235052.2015559,0.12449133253204196
CBOE,94.71066666666667,99.80644444444444,110.90054999999998,808016.8666666667,694366.7333333333,629315.13,1.2813165543149623,-0.09505786080940148,0.8307778889396603,-0.17660389609320484,0.04041133071050328,-0.0926075079168282,0.0185768563134085,-0.07174511204027298,0.14959092506197486,-0.07528687859750773,21.37836275717937,-0.0342266428592023,4.371341775734028,-0.15193179546001906,15.936407686982545,-0.16225719519439188,2.186560645120893,-0.001149493599937046,2.3142706277923963,-0.0015953991321754095,0.1550008869837316,0.003907469453184592,0.4759875543744275,-0.03414250788373846,0.2928490502504513,-0.026061314840822653,0.12522872029681212,0.015713529308242425,0.36334363916176493,0.14107453000850936
INCY,91.1765,84.5675,80.550125,1219012.0333333334,1283692.1888888888,1306158.65,3.4118462762061545,0.16004217703064805,3.343256468159527,0.16191763825934896,0.02854080447107896,0.0721944360262195,0.022078484615764938,0.07732581127782086,0.13934942191934876,0.07518642821104632,48.26101286199381,0.05232971047718048,4.067818106688572,0.14198667927055483,17.87203899968591,0.1931713436258465,0.6199623539266805,0.01756706475492935,0.7360563630375722,0.02596069760742112,3.8458313037814174,0.03030632470350491,0.010493783102745038,0.08489384207122999,0.0,0.0,0.1697680247962728,-0.05478365477476703,1.0463787133537081,0.016643704680851197
IDXX,497.736,509.5254444444445,579.09125,425688.8333333333,443873.7888888889,405847.99,1.303790166287428,-8.521732040455066e-05,0.9414494790187139,0.010392833897834491,0.22481548208170551,0.16453117351513402,0.06976932838609759,0.09932449344861524,0.2231500417943342,0.001780494417906077,53.58309148491567,0.13296431152802343,48.661385564380105,0.20040953718616067,47.569274531314406,0.13508603698145755,1.9476819049025647,-0.12280281033816264,2.346322911614205,-0.12787108954865603,0.2670956837937735,-0.10228922340131014,1.3457081369623083,0.11950011601778497,0.4166200574905802,0.1822397572001759,0.31268234960120334,0.18964129702630272,1.0681391682210903,0.16735040609289228
MAA,131.679,141.40866666666668,163.32299999999998,699467.2333333333,662854.5555555555,599689.87,0.15882832019839124,0.04357891546992398,0.15882832019839124,0.04357891546992398,0.023368169295773945,-0.006987085969534499,0.012360621303161894,-0.001380105352097025,0.25804757100450654,0.08919513867874834,37.77929015207559,0.10473765582504571,3.0990942489758084,0.11507639706103236,35.111585846534105,0.1668400141211773,1.483712172373019,-0.029945105558822762,2.258739647133987,-0.08200490884184841,0.057151558716248746,-0.07070018667230484,0.7627559697572928,-0.045402971960558904,0.4151116610540007,0.04658865692405422,0.04171068143793754,0.03619783851265908,0.0,0.0
D,72.672,74.41966666666666,75.24705,3570654.566666667,3799231.1,3531555.285,0.801634182730687,-0.13164870415630403,0.6725124524841696,-0.12752378754209048,0.02048443940441334,0.022157633888412784,0.005567243497234033,0.023674290215536967,0.1514373263446661,0.019117174046690395,-1.4098013611374625,-0.0026345039591813956,1.8934276584922138,0.1938791156870374,14.094283909859483,0.1863160217536792,-1.097448259735603,0.14053645029962522,1.4848321924584176,-0.07306156674285766,0.02876270716536046,-0.06823061960842872,1.557430919940374,-0.08968885067616023,0.5666814541041544,0.048090282316289014,0.03661517544889649,0.015432038856674905,1.1873168568332164,0.07809258953038907
HWM,27.151333333333337,29.864666666666665,31.48625,3826245.433333333,3372666.3444444444,3080103.045,2.101358087719163,0.08213653615774015,0.9869356650679721,0.15340393869719798,0.04186697042103145,-0.2013576168424827,0.015942595140119743,-0.20386437903941143,0.1014736098442251,-0.19221004801359892,38.64209793851688,0.10244934982341221,5.345385123988959,-0.18857462112721143,13.159942782087864,-0.15927091426647874,0.37158792396852935,-0.12788892413228076,0.5118994712920459,-0.13997919806467232,5.045937949028555,-0.09135746436548431,1.029706704879813,0.16697691999062125,0.477639132790781,0.14360402140425424,0.1492902415385183,-0.21439015234912148,0.6721611857415768,-0.1644441136345071
COO,93.60566666666666,96.40411111111112,100.04215,1055893.3333333333,1106635.5555555555,1085510.0,1.568730226910489,-0.14173911490516092,0.923972313143441,-0.1448116419538888,0.03877915548253913,0.10862630916761108,0.025928800494117547,0.10935424857296716,0.33740675401685005,0.10955063654934952,36.065734112451004,-0.13925456876944517,1.6273205087510727,-0.186188294789248,13.536236266926961,-0.1813825790200538,1.3600455223073167,0.15295812635799255,2.1045699831979974,0.1612806723604405,0.06929686448155978,0.05994940303910941,0.3611588899108994,0.012094673098330124,0.23173497529012177,-0.14848895626985398,0.07686378905426097,-0.08890502438250722,0.4500640613636528,-0.09101635647400852
CHTR,627.2503398000001,632.7340013555555,688.4797494549999,1147530.0,1120328.888888889,972524.0,0.34566268207928175,0.02894510716434495,0.34566268207928175,0.02894510716434495,0.09863085163413154,-0.04281640608251173,0.008311405641853575,-0.03003927269382911,0.08972039281036934,-0.022223061475818807,15.879862499095779,0.18068659368350645,5.6022470801357365,0.1821379696906795,5.538389670756741,0.18829617374637825,8.162557016400331,0.15763746338444648,23.680467758972664,-0.14501285119743174,0.039745014889946834,0.13035828448338233,7.770814851347033,-0.05172254565413905,0.8751680793655616,-0.07470073298080793,0.09251126341291924,-0.09110243708560477,0.0,0.0
MTD,1208.3376666666666,1193.5772222222224,1324.5801000000001,119634.83333333333,119144.8,108556.97,1.1438326014858398,0.16750568443378164,0.7803259135213577,0.1589755359597307,1.6602133088660456,0.053289265851418764,0.06241441641421452,-0.07145010256941692,0.2143399870032377,-0.08290879369580428,36.45124571692905,0.1117228435902209,187.3575563102134,0.05842896860168313,30.916164911120234,0.09859756310088039,9.233263466956231,-0.09845675671825546,10.4691878020713,-0.09828154044613384,0.11939537445405596,0.0024690452441307274,12.3774319260435,0.05472590622707194,0.9635191272342787,0.0028850129275558327,0.290228639045409,-0.043019561452380214,1.0038746744392808,-0.0643157348328201
ALB,169.976,159.3318888888889,181.46745,2236673.966666667,1641222.0666666667,1364275.55,1.8809355817090385,-0.10286458394361131,1.1530212290469264,-0.08024749731915086,0.021270166057811315,0.07031285360452907,0.01041466483344967,0.07436139983388519,0.057540875792861004,0.08552129719616525,-3.5109513368404044,-0.07483394317794875,2.83726525800846,0.1778767567259892,15.198431757212294,0.18173219462195947,-0.9433222959920435,0.04712775350479894,2.284997337699041,-0.007556287846148859,0.08553716952713447,0.012863647033315622,0.39045275616243924,0.05084329256365415,0.26507891712392234,0.07056304795602418,0.1044704100796128,-0.0014245122967911457,0.7531174960112003,-0.027448713386927375
FTV,69.09700000000001,69.79811111111111,70.9817,2301510.0,2283521.111111111,2448075.5,1.101519214973569,-0.09870695976106447,0.8753151152546079,-0.08183916378341012,0.01940275819545247,-0.12837138923741442,0.011838085295497437,-0.12154645677466779,0.13714227221627018,-0.08222650841714184,33.59966653441564,0.11194091903170342,2.5317791628726636,-0.007176824066448101,17.766273798726974,-0.014363404109056266,0.848120387606952,-0.13455039536023686,0.9145178641514654,-0.14137603653670688,0.09420022748639159,-0.09800045004630271,0.350672801107695,-0.0309315194204512,0.19940409789909383,-0.16434575138610708,0.08837000079779805,0.005710163567606897,1.1201523661374058,0.029417493212341463
LNT,49.22633333333333,51.68522222222222,55.29110000000001,1185473.5666666667,1395180.4555555556,1265535.265,0.5854986150918872,0.033674378851344056,0.47036087811537575,0.01632512466724312,0.026832059330345052,0.033460683286994905,0.00850823118232665,0.044402556899730716,0.17067630433874975,0.013821663506911908,23.009239652787393,0.0027057300356265806,2.192097282184659,0.15111630153398123,14.14420441867814,0.0697727261927949,-0.747238300705405,0.026639424913763445,0.567507210882052,0.028662349497014496,0.01675141052711166,0.045629853459137774,1.3728746824456117,-0.20561846385060792,0.5476622005663608,-0.18472262739875134,0.049345082394201434,0.12001083908050103,1.831814109059154,0.09143953411826114
TDG,584.8316666666666,594.7428888888888,615.73135,302899.0,268237.1666666667,259011.41,3.8982973584539327,0.15810972551396757,3.0455850907743502,0.17768628003436235,-0.10212970508887759,0.08762206677122901,0.01564271348320787,-0.17695130822717656,0.19256820955701803,-0.09847442935077123,41.18434650389549,-0.039169590958472764,-16.13230365629182,0.12791412654647388,31.15732961740073,-0.1344057426987095,5.764719512582277,-0.15144944697358714,6.339467958563768,-0.15643264605806367,0.01760130809188536,-0.1514842371667956,-6.7452708554721905,-0.036139502392041375,1.1980954056519815,-0.09131030966863037,0.08033185660694513,-0.20948545931361567,0.45203105977481595,0.027584809718550048
AJG,117.72233333333334,126.42255555555556,136.4782,841049.2666666667,860514.6444444444,1024054.53,1.1135190740700416,0.005565306721786654,0.7979787040755905,0.010050703350487421,0.02860660205345616,0.06041016339042371,0.006575700276155981,0.10283934232001934,0.11367790887624456,0.03968051253900665,15.42495716096313,0.03209738445489585,4.190110804514178,-0.11301558129830414,17.71314924532971,-0.1810261153346654,2.2905094732237186,-0.054689224973359624,2.481089346423766,-0.055385720423814115,0.07194344216644165,0.003943061105677878,0.7300113235004709,0.05438558257077974,0.38949417635971106,0.012466637201240948,0.056004190716215735,0.1751680985164814,181381250.1586399,-0.006362851804259156
LKQ,37.26366666666666,41.38211111111111,46.491099999999996,1778623.8,1854616.4666666666,1757527.365,1.78292511980664,0.09820282093978518,0.7352677698301656,0.08428064847870988,0.04150644468764439,0.14682954689969327,0.018343113043363293,0.15933958571749074,0.07195230463282225,0.15908811948799312,14.697753590573775,-0.09485084345786941,2.3111369830331676,0.1427626336404395,4.01416768728695,0.1511422759001914,0.878680156447841,0.040693661242986186,1.1487472730636135,0.025553630733299224,0.07060258164900683,0.11837860440701169,0.7934363368527962,-0.19016268101311654,0.3454873202454408,-0.2010434896174062,0.2511226498096761,0.16417213743373493,0.7345680526105586,0.13404940975469085
DLR,140.642,141.26677777777778,148.6229,1794998.0666666667,1641968.9666666666,1443614.965,0.43694388326768163,-0.07785797320273621,-0.17932476406483544,-0.05020232098204541,0.011486927146617922,0.06659273039811685,0.00535650662844508,0.07199848157837523,0.14903847082738522,0.09377609690559895,683.7215990961776,0.005287678858823497,2.2023182025683075,-0.013271023979035682,46.89871038482078,-0.0837655694212076,-0.6114692773977883,-0.07604756008025863,1.517870406286404,-0.07396046331238648,0.0264176214512135,-0.04997759277541383,0.940474890027847,-0.03195500980083413,0.42844739989237385,0.08142136482334064,0.02955914691015192,0.0800928313141661,121658234.42672554,0.10162564575714639
GPN,194.89433333333335,202.88400000000001,189.14010000000002,1875555.3,1604887.177777778,1894340.82,1.00787441069895,0.13417403489361437,1.0029435458829679,0.1267820131235266,0.009745526588666226,-0.09051209518439295,0.004721211957620856,-0.06779039925083412,0.0957263297777133,-0.06144591599926374,-11.880658335177602,0.02214481956119183,1.4436266377911828,0.16156287633044264,15.211794472421236,0.17867697989515363,1.9434832730836837,-0.0636630769881488,2.512301271140234,-0.07916606975392788,0.046817884679967905,0.04479889665573666,0.6401427578136014,-0.194963829003133,0.36247650860057673,-0.19101222639562598,0.049382417083188725,-0.12396445087407353,117650290.3524921,0.09720707658688532
ULTA,297.87166666666667,314.57033333333334,336.721,652849.6666666666,774802.3444444444,711281.425,1.6560414851551357,-0.012791629288765568,0.5400716007294246,0.13000804459866255,0.14604610186769754,0.05469555524232984,0.054259556730893575,0.008019483102758131,0.11495498432510097,0.1142116039842714,18.051467002215805,0.0968956329117014,10.451282877429849,0.1061831664130653,8.291889170383998,0.15303260881789282,4.0353466314495305,0.018153936170698676,5.663868496824809,-0.0017338263164281239,0.15975986572575865,0.009208743629151053,0.9098088785237297,0.05003650672483501,0.027706926192068933,-0.1002229657171591,0.4728988738064942,-0.06649913917731226,0.8691709294984157,0.008180393252664939
CNC,62.235,62.6738888888889,65.6494,4064438.9,3933170.4777777777,3745652.795,1.1030993875273754,-0.09576026092335461,1.302834601785224,-0.10434215253288417,0.02021986806895302,-0.05953326093503677,0.006526476107961907,-0.054951998007902764,0.014192838388612,-0.04272683503382519,15.475257605756616,-0.05955237868579875,1.5503182393868977,0.10396144955981448,1.1172916346245836,0.17730778008903852,1.6755209965714877,0.05348965275827386,2.051125610066922,0.0553831759500779,0.057466944184561934,0.05904429686327829,0.7337986136601627,0.04567767184858372,0.4066024869546105,-0.0003684537500312578,0.456375200149169,-0.1969544782326071,-0.1775085294960645,0.10215195350654878
HOLX,78.64233333333333,74.41477777777777,72.44885,1990689.9333333333,2163230.7666666666,2046132.575,3.553143185491653,-0.13820433302445875,2.965254547753706,-0.12709340820871193,0.04768450815344826,0.13260541937012246,0.024609539415880215,0.11640861819456058,0.19403934765863193,0.08979370098515155,12.563096475376827,-0.01030419808982126,3.789710520688607,0.14877829195190384,16.839109956191184,-0.14132406048359264,1.420906914650034,0.11661289488020551,1.559786078839913,0.11487106095564292,0.3989669307433163,-0.09414641656413998,0.5549549180690146,0.17819571439799686,0.3350463569882514,0.1432793284863947,0.1208949375342345,0.14310927733491094,0.7679576020783049,0.18391563964812283
UDR,39.23666666666667,42.657777777777774,47.7543,1647297.1,1868514.1666666667,1884034.835,0.6439587995487307,0.16348443759079687,0.17450297376922108,-0.02309669802781063,0.012345850890159125,-0.00853752348164402,0.004336907815504313,-0.01203611255281188,0.1222888870060457,-0.007830176968771769,194.77618910908433,0.141517709171254,3.9797710540883555,0.12453596874763141,37.92422402580746,0.1641518378078331,0.4325206186096736,-0.04312977260389726,0.6238556338931114,-0.10775085810902219,0.034205196388389536,-0.11480151074543882,1.618161207858398,0.08884843109768466,0.5905096655834506,0.07080358109940502,0.03509972078389879,-0.20908429548694946,0.8333954307687194,0.06995216400766438
AWK,159.67166666666668,152.75555555555556,161.4647,843906.6333333333,1044970.6666666666,844989.65,0.6942227655014197,0.025214170508716542,0.6495684894850644,0.03525158738851978,0.03042659885076135,0.06477253087927824,0.009069694103378913,0.039781986780726454,0.24431611779738985,0.03805818210817375,30.80628797846724,0.07718125728121425,3.279413649381659,0.1964180701888636,26.626793918715727,0.16137060950228505,-1.1643603036748198,0.023286247799596146,2.1361927374146674,-0.10642267994980723,0.03302666624161006,-0.0864354774770336,1.426738605005007,0.16852312404718325,0.5679298638918898,0.1698786627236231,0.03677053208089272,0.02748429657306905,5.506077161904491,0.140829698006813
FRT,88.85466666666666,100.53377777777779,110.43459999999999,835207.2666666667,776221.2555555556,625861.675,1.4226848127066272,0.1647426020670265,1.484545798665724,0.16792919888376523,0.02323613338116572,0.010433683322621772,0.008104181040985519,-0.0012949830064462543,0.24056074811975048,0.017085834533585764,26.122642971286716,0.02686724242864071,3.046503398758368,0.11543277965204841,31.634267706443453,0.14305238346506563,0.5380168736411324,-0.1486168136900091,1.6434349122458507,-0.04983746303595922,0.0389356645991293,-0.09886389875556016,1.5058504180393053,0.12261433613410987,0.5636864925883155,0.09960719371575026,0.03360749384531187,-0.1914226041806042,9431176.850929068,0.12475526501100472
CFG,39.09433333333333,43.038000000000004,44.511,4008239.8333333335,5149237.322222223,4690761.885,1.271775537568849,-0.09098472388769023,1.271775537568849,-0.09098472388769023,0.01996684195947012,0.14575810875409342,0.0022497525954142624,0.16547242960114222,0.2440665735416783,0.18145594294203735,9.995921105812538,-0.08552603861175329,0.7347881367723739,0.11768438540747073,8.996578389761025,0.15739034754053757,1.454328050218133,0.004332450168556469,1.5292032097259536,0.003939444873463902,0.06781636487429979,0.04612506974493888,0.5424921836812636,-0.10626912617277338,0.32987142825084675,-0.10595712316722602,0.009345009782799613,-0.09080528858355175,0.0,0.0
EXR,114.28033333333335,128.27644444444445,151.18125,742695.1,806304.4444444445,757892.05,0.451511575253614,-0.11733140949404132,0.5491459328663064,-0.08039483652213324,0.04700021600652479,0.18011295517493497,0.014852677338983405,0.18969671481538208,0.3899823183328188,0.18759181942467615,31.80461131568566,-0.12498179629818545,5.4473984663132065,0.1777837411685305,47.31181182686437,0.14836165159899217,1.454328050218133,0.004332450168556469,1.5292032097259536,0.003939444873463902,0.038834775932311466,0.10109689273059815,1.5647048854992056,0.1593711058309238,0.543726569792378,0.15904090507479243,0.03659711011841508,0.16856268902767452,-0.01955660857123692,-0.042488335678989
WTW,210.81,227.0001111111111,230.61070000000004,1041801.1666666666,1006511.8777777777,1379831.255,1.1062398763863857,-0.016679743134932954,0.8996858817298607,-0.07102389004511651,0.03264500858576857,0.06293805809635118,0.011269018846123581,0.06580982498233735,0.14936335231307343,0.09175071191195644,26.774986217195814,0.00547377393013967,2.710649056926315,-0.142422831490023,11.520521781281186,0.0726828063102568,2.8379939227136943,-0.04145927548846548,3.1915159107008204,-0.0320158941431395,0.06208821746551961,-0.0016650301587778783,0.5864361652733128,-0.18933137050435664,0.3166050410949748,-0.19540348912870031,0.07536217605320117,-0.16087376806909498,2.2159918842604283,0.10241929420838498
CHD,84.546,84.75022222222222,84.78105,1488666.9333333333,1459713.4777777777,1350356.495,1.1417295325306769,-0.1940752868742384,0.680065807118211,-0.19777528141521564,0.04307452017038294,0.08146590856380197,0.019823014130787495,0.06651961740618251,0.11665020042090295,0.07078782927569735,18.114944604577893,0.05701866714758776,6.060998763755403,0.09430953095921511,16.239288640018106,0.019544440929166313,0.859743749131069,-0.0578789397983065,1.0388369418207033,-0.08447176049303004,0.10955567830375207,-0.05795558490491256,0.6287602488710844,0.10611006725251582,0.3487201203783069,-0.029168117562469092,0.17064619321661062,-0.08390667123338338,1.2913372943719652,-0.040268563763395195
SYF,36.812333333333335,39.86233333333333,44.6471,6766656.833333333,6688697.777777778,5740705.695,2.2873104969736735,0.033382498838202046,11.704889896241996,0.04549539250394168,0.05755592385110895,0.13374063187625196,0.007814530251031862,0.1444981690018031,0.23696335661712553,0.15814548100460935,6.000134640039821,-0.058675707298697935,1.3276453093603047,0.1213770097997359,5.617686882656544,0.13229687617262745,4.4899252307249204,-0.20200672800611366,4.4899252307249204,-0.20200672800611366,0.13764975637156932,-0.14830368331032465,1.0365302670502452,-0.007163376039904688,0.5082106260845637,-0.008611881049246603,0.035063998141203465,-0.0865846209253728,-0.001717911956418775,-0.04596413240090686
HPE,12.652,14.542555555555557,14.71105,9548807.633333333,11139825.4,10053665.86,0.9257372787288045,-0.06503204012927954,0.6871121013314614,0.011582272320402867,0.026898731009104775,0.012609607892159327,0.009394434062586918,0.005714795508666541,0.0756448102745973,0.002870589714736101,10.571504919326543,0.029693791240940334,1.028761987633891,0.01951041993065052,2.8726979096278997,-0.10487348441021795,0.3997338051763019,-0.022000027023669464,0.9167636765741427,-0.019137868285822784,0.08857032426531283,-0.025247070654213503,0.6950888704278051,0.1633225940252167,0.3189746872301753,0.1583676106816658,0.12489448421023626,0.02989832659584885,0.9903560431426738,0.1659129810795649
VRSK,192.0613333333333,183.04655555555553,186.09519999999998,710706.3333333334,1062124.4777777777,917968.86,1.4626169299819318,-0.1034542817934399,1.4022153630771093,-0.10378797215177787,0.6015018652360882,-0.11882757900927068,0.0452102257488144,-0.14293910775646954,0.3071870604656256,-0.029286288565388924,40.32399000876249,0.002549226151470038,97.45441766803599,-0.12590129848932569,46.098183979545674,-0.17334367326818167,1.4081821018664384,-0.011597188888110557,1.8171615682586018,-0.009693408033147784,0.08187782543408739,-0.003541555792401722,9.230148903195989,-0.11154766735003965,0.6441670714736308,-0.07164861687323795,0.14932680629890674,-0.13435606564574876,49737501.61441338,-0.0698037374701423
NWS,19.44766666666667,22.60233333333333,23.13315,899654.9666666667,704158.2333333333,618982.69,1.262629962722649,0.051939399460364244,1.168697701739514,0.057792053880017784,0.026214162019963055,-0.0908256664016823,0.01144340241705565,-0.08951738127047533,0.04067369937738971,-0.04260876498870774,-1.1844287899363595,-0.04899321076567022,2.5847274224963876,-0.09244537250870001,5.188097874348456,-0.046141815863032794,0.2914341301584694,0.03176435836481432,0.4929800760369846,0.03292142383039008,0.09187834505341823,0.0032902519031987143,0.4964375118519667,-0.1483757417988043,0.25202878534138295,-0.1581189386113358,0.20514660574939642,-0.0906427164414957,4.1510663350809445,0.14872001437307028
UAL,42.95,50.78722222222222,50.4027,13931533.866666667,15618185.544444444,13493903.665,0.9899483784121138,0.19760872030342455,0.9316695136430495,0.19838482466114973,0.012787981671258764,-0.11410389940267587,0.0036835561565092,-0.145310804677194,-0.008767878647567211,-0.1352446660502481,-1.1840819098743922,-0.01209453191861615,2.4107680459324796,0.16200156705909044,1.7185032338284296,0.11951162705463142,0.5969320737430678,0.020155943583762433,4.669620238259111,-0.06670441855225556,0.04305101801832745,-0.08152852156603443,5.836068906562322,0.18004586358457556,0.7898568118186059,0.19822780102571852,0.15879001448980692,-0.18895631338311714,6.848144182071571,0.031139221946527167
PYPL,252.54833333333335,255.10016666666667,266.707825,9366507.8,8966090.788888888,7326306.01,1.2673519753754805,-0.0021410043112746746,1.269644869750522,-0.02233043438582881,0.04567876852045379,-0.04599802138179608,0.012010330874021875,-0.019022152602132768,0.13115806308026576,0.011276116523577254,29.240040424986603,0.11071964387773309,6.46184179416257,0.1762927718006071,19.85898640993106,0.17774188963389362,1.1673028708758946,-0.0882966288944146,1.330773917264698,-0.0839718164009921,0.1496549459156757,-0.025081817802905554,0.48901924852433964,-0.11517991340909277,0.3191425941549162,-0.10893008487423238,0.09152007547293109,-0.18415814518249835,164.6004901729805,-0.04190674506372639
KHC,33.51233333333333,37.725,38.5089,7243701.666666667,7202560.222222222,5862743.715,1.0028221119124647,0.009089589457908566,0.5891030742919992,0.13220035157981652,0.01137000588216116,-0.07367913752695589,0.006193139029444067,-0.07644978374124131,0.08513858429682769,-0.070942263364411,-18.02048990826581,-0.10359832663676125,0.9010120971896707,0.1345552547719503,6.754538617556548,0.14363292512637568,0.623690393872241,0.00600128547393609,0.8296132064476851,-0.003297151725491227,0.04852922340776357,-0.026210575631733967,0.42532773347273795,0.1846416333955592,0.2898977454791336,0.17729853161149606,0.07208698819239134,-0.10802330197088265,1.2928672675780593,0.17820326524794763
JBHT,144.785,157.1748888888889,164.04715,726122.6333333333,646420.411111111,604499.995,1.2978460925609845,0.1748625440784942,1.2923372645170146,0.1758787113348212,0.05437750952692613,0.16873554866743382,0.025365584465013805,0.15818931150610632,0.05785974650677954,0.14894020533920468,25.515557818233923,-0.10367550492580424,5.219636762685196,0.1824784890014225,5.7235523939092205,-0.0045890583030504415,0.6111187881446952,-0.009975913681935351,3.7542379249038036,-0.028520968974268816,0.28650113705975616,0.015345651539190071,0.3914082384990637,0.12290678004513703,0.24451839557818186,0.1255828587049386,0.430463735874694,0.16303900920426193,812481514.1599476,0.046085200179173495
