symbol,currentRatio_slope,quickRatio_slope,returnOnEquity_slope,returnOnAssets_slope,netProfitMargin_slope,priceEarningsRatio_slope,priceBookValueRatio_slope,priceToSalesRatio_slope,freeCashFlowPerShare_slope,operatingCashFlowPerShare_slope,cashFlowToDebtRatio_slope,debtEquityRatio_slope,longTermDebtToCapitalization_slope,assetTurnover_slope,inventoryTurnover_slope,close_ma_30,close_ma_90,close_ma_200,volume_ma_30,volume_ma_90,volume_ma_200,currentRatio_ma,quickRatio_ma,returnOnEquity_ma,returnOnAssets_ma,netProfitMargin_ma,priceEarningsRatio_ma,priceBookValueRatio_ma,priceToSalesRatio_ma,freeCashFlowPerShare_ma,operatingCashFlowPerShare_ma,cashFlowToDebtRatio_ma,debtEquityRatio_ma,longTermDebtToCapitalization_ma,assetTurnover_ma,inventoryTurnover_ma
EVRG,0.0935720677075253,0.1639661973055688,-0.0485061868501764,0.0199592033701368,0.0136170466823572,0.0057273112097769,-0.0439730404194738,0.059498157295713,-0.0363427033527674,-0.0670023096553028,-0.0770613765400731,-0.0664820388534053,-0.0693131205914266,0.0551927849847859,0.1348187719645284,-0.38297973086235176,-0.37248055520476325,-0.3738648971913047,-0.2492008197645977,-0.24823609844579397,-0.2390343822025096,-0.08803260699985312,-0.08392902097888097,-0.044765230543196415,-0.0447672727259023,0.04929537201586993,-0.044052079146113,-0.04477011408383968,-0.3686057395297232,-0.30294265521658065,-0.1118169781250238,-0.05240661551990338,0.04870982995091662,0.05511905051018181,-0.044766858584011734,0.035574823865785886
MSCI,0.1601358271260263,0.154528964720119,-0.060542137939441,-0.0720585612880092,-0.0780109057212545,0.1423823909538801,-0.0947527179172797,0.1476453484908046,-0.1833706794667785,-0.1892330136611955,-0.172068684940865,-0.0996647320140256,-0.0789529526414499,-0.0611481835231335,-0.0864617940122854,1.105733173813512,1.073975481073869,1.2662614677532034,-0.31383083363290637,-0.31442873162707713,-0.29987489368583525,-0.08467821010222278,-0.08125149272266101,-0.044802221701672806,-0.0447630462730402,0.19971951660364573,-0.044112491971620156,-0.04487287042013,2.4083872434550893,0.14801565268147193,0.051853396552411606,-0.05205147068441251,-0.8389012847034312,1.6059895020696966,-0.044766351182573695,0.0355755289211675
TTWO,0.1739618448952045,0.1739386756384068,0.1011556607257829,0.105231900538182,0.1043434513184555,0.1044319101710022,0.0402466183804275,0.0381849603008824,0.0888424103341946,0.0961942664010837,0.0794858572893276,-0.167184802236671,-0.1440385402259624,0.0950144803236288,-0.0106907591018665,0.2145873271122368,0.11581441739810602,0.0438169879035595,-0.26234315614463755,-0.2672350649306108,-0.245607522010846,-0.08564678983603949,-0.08186310122332817,-0.04477138655592439,-0.04476963009589914,-0.14588971458332756,-0.04434141382580562,-0.04476708571929779,0.06582296663318918,-0.27133067519651005,-0.2812372951017239,-0.05104942889629041,-0.044874542382337526,-0.6560368577362335,-0.04476652785836583,0.035585158376586136
HII,0.1521530963318864,0.1361628962592136,0.1552413392568162,0.0457094062031447,0.0580369527735479,-0.062879585911253,0.1806645189653414,0.0321425959520557,-0.0356091235774309,-0.0216965560081016,-0.0183527538625023,0.1598547867259872,0.1848621917211413,0.0016479133676991,0.1090217913309588,0.07211528763466063,0.12971635482328275,0.1278298681045893,-0.3226747068928037,-0.31933808368269556,-0.3051028789596395,-0.08620725084215829,-0.08238230291230937,-0.04476348892963479,-0.04476663180158685,0.004898745327368856,-0.04433507419751543,-0.04476860891899639,-0.6749552404576238,0.08341937327491691,0.12575997555281987,-0.052176171074281304,0.013734606606195804,-0.0973052503411445,-0.04476566737610079,0.03557482386626485
NCLH,0.1862660404176563,0.1860864705518766,-0.040456569376584,-0.1919823072260184,-0.1171846279626256,-0.0738038227149,-0.0230014937163809,0.1264422684188938,-0.1414692961997886,-0.1714636973984844,-0.1706290980846782,-0.0222260013742231,-0.1404210892983884,-0.1989807187597362,-0.1977869080140181,-0.5024106512203047,-0.4881736633562082,-0.4979814211702378,0.5346179739014998,0.8300503534680462,0.6901588465931603,-0.08774606030955528,-0.08331231233910522,-0.044777925089468325,-0.044769562809668574,-22.085894560154983,-0.04438782463692702,-0.04471077821155273,15.261594559907124,-0.3393272330308661,-0.27172890616071915,-0.05334100234148426,7.087182963140401,0.9353849794876226,-0.04476669555694204,0.03557482386606026
CDNS,-0.0618322193061824,-0.0556238828260184,0.0424054162630932,0.061724917204188,-0.008013175464986,-0.1131825212939145,-0.081623773202331,-0.1277545312581063,-0.0380184580590891,-0.055098985167386,0.1712355713260913,-0.1598267454472064,-0.1244485674393982,0.1193718143594757,0.1439579219658439,-0.05049302320247065,-0.07569564780351588,-0.08425909586445036,-0.2611267404186732,-0.23811122713019117,-0.23712847173085932,-0.08370420170940883,-0.08088927749638307,-0.04476126423365647,-0.04476410826157199,0.10976566138845012,-0.043977608141686456,-0.04474909429481244,1.935058378124953,-0.13170031067284751,-0.18459066069631572,-0.04168880427023986,-0.053942485000249465,-0.7065084879473967,-0.04476611363040976,0.035574823865766755
SBAC,0.0505794396156343,0.013436059698615,0.1357926802549889,-0.1330797088385978,-0.1227242850244742,-0.0476219323959048,-0.1820897395003428,0.1887683674624628,-0.0096242931899902,-0.0644525053839244,-0.1123483316143339,-0.1155458199044204,0.0762320533174642,-0.1386722359761124,-0.0654315571388816,0.4860990381981183,0.4512527246509694,0.5196982706246452,-0.30453531673962203,-0.2983349428493712,-0.2849677663518915,-0.08767866825004283,-0.08337139339507581,-0.04476969136524968,-0.044766820573601825,0.08006155099433306,-0.04421538618372886,-0.04477958137725014,1.3055219068794626,0.04464895317189446,-0.003627812052465728,-0.05288094611365031,-0.3358410212517179,2.5186400434641114,-0.04476676835556904,0.03557687146372303
IQV,0.171114621867868,0.1517201343075049,-0.1154062514684219,-0.120225890287249,-0.1203423260850206,0.1495409189765635,0.1327607219844154,0.1291689228202751,-0.0154348100089634,-0.0165480546994966,-0.0851765757042855,0.0903325507223028,0.0995104496966515,-0.0557062665219415,0.1724812369677868,0.1478204783793628,0.1663414761672147,0.2254967556478793,-0.29052761843146485,-0.28612544689034763,-0.2704321868746164,-0.08663464638371855,-0.08256016540667975,-0.04476318267314073,-0.04476683736348279,0.020069482860778223,-0.04417885493669992,-0.04476325779549939,-0.30705640399595135,0.03730321284904123,0.02118085394788209,-0.05161925795005585,0.12905452718212,0.3256910568183278,-0.044766306654379764,0.03557482386615549
AOS,0.1100309017262708,0.1948999585516769,-0.0156734846430481,-0.0302255890169953,-0.0132147559992586,0.0003056188139434,-0.0169239284440855,-0.0038786058783875,-0.0558147264249048,-0.0663741843630401,-0.0472496265329571,0.0354662205344915,0.0461279635852802,-0.1433966892893782,0.1823050449113497,-0.3683691086800835,-0.3509648115634909,-0.3550893121558836,-0.2714009921356717,-0.2726984844767834,-0.2604802820535372,-0.08344794707336813,-0.08175932954072886,-0.04476224897556511,-0.044764780640131924,0.04283055251491535,-0.044311436238496225,-0.04476471683902729,-0.29483405609796914,-0.15835388181070123,-0.20291778984479725,-0.03692318036227817,-0.06538786127831728,-0.8514911338111822,-0.04476548788305682,0.03557482386579014
MGM,0.1446097168312837,0.1465333243536936,-0.0151129001905825,0.0108072508070203,0.0155157899497841,-0.0398317392490492,-0.1070344024382294,0.1862965347440072,-0.1198775017367177,-0.1864370777104025,-0.0948284179502445,-0.2091426959455345,-0.0670519550061557,-0.2046392207200813,-0.1648301530393302,-0.47308192641672614,-0.45272238321194264,-0.4537143596222866,0.22206404224369108,0.17958756539892604,0.13151864181613102,-0.08276246231666702,-0.0800638619152261,-0.04476309841982165,-0.044767359270337044,0.014163647641764013,-0.04440887090394573,-0.04476787977911195,-0.5988308208749153,-0.15734969457947312,-0.16072394103563956,-0.05311239187474494,0.5784844656335454,0.3565556139408687,-0.04476665765647092,0.03557482386641005
PKG,0.1219767363068991,0.1489522388752897,0.1299068011703303,0.102295345389937,0.0984685949413932,-0.1257835251791893,-0.0702757166970842,-0.1279659606279843,-0.0754773332519958,-0.0701162821180762,-0.0284752827054352,0.1079341653018196,0.1877924671887858,0.0950027119478966,0.1848682903552054,-0.043923281366030034,-0.06206037647695889,-0.08319667688428296,-0.30309520123014333,-0.30531879555389335,-0.2867951435901393,-0.07879759641792895,-0.07977608326457866,-0.04476264539480902,-0.04476558444354187,0.03404128030313335,-0.044327939641950614,-0.044767579173964824,-0.5132443486372605,-0.05012376834054263,0.03025826464670637,-0.051064649035201144,-0.002549984003376821,-0.20659888137204235,-0.04476573656118957,0.03557482386580633
RMD,-0.1613610071903259,-0.1794669797639851,-0.0755990566767388,-0.093841133207885,-0.1111138232953549,-0.0373023883031078,0.1936222193155431,0.1849746117735331,-0.1516054999174131,-0.1484860977552171,-0.1223250599237653,0.0700877279199733,0.0581038113264382,0.0689880088656726,0.0944908750681271,0.2474266317560236,0.17434698808798155,0.2433759503680478,-0.3082583481319811,-0.3033902447794048,-0.2873106618352958,-0.07937674357287981,-0.08041152527485765,-0.04476280904130525,-0.04476472617354847,0.09034877959668838,-0.04424844099769185,-0.04476111203561966,0.6286830451778488,-0.10465748301536841,-0.15236413688195535,-0.04891534733121664,-0.04812178768313393,-0.6273347580690067,-0.04476613893490756,0.03557482386576086
BKR,0.1842523610366981,0.1843724573829155,-0.1686414282566165,-0.1667848281226282,-0.1581291206015267,0.0300129653699193,-0.190816395442349,-0.0995066768924376,-0.0379954864407113,-0.0806771169308542,-0.135277661862045,0.0927126373635142,0.106538418955048,-0.2037143130003008,-0.12034219281729,-0.5114631911986149,-0.5081902076392112,-0.5143712007896298,0.012658844997673403,0.12936657948133687,0.15248157420756248,-0.0846399470010767,-0.08225982294524088,-0.044766171393790515,-0.04476726531382515,-0.006385438309585958,-0.04431880578175878,-0.04476982394905259,-0.6017461104108797,-0.1984720607264675,-0.2251453270195289,-0.05123274671698142,-0.036642173373086194,-0.44472541780119906,-0.04476618705628041,0.03557482386577997
ALGN,0.1593807713550728,0.1544970135357398,0.1466152753266255,0.1493219639177622,0.1411246713275596,0.0973003912231086,0.1713393833057316,0.1742381903642023,-0.0379954864407113,-0.0806771169308542,-0.135277661862045,-0.0743274496271881,-0.0911290199107627,0.1417781964671804,0.0738216399274586,1.669833510081406,1.5671525272749152,1.6317571717219632,-0.3134603283351851,-0.3048715509527764,-0.28786918006875944,-0.08514288482930234,-0.08188388072943815,-0.04476454839525472,-0.044765977402067364,0.04698162225611223,-0.04402216538472659,-0.0447619657908257,0.5179105933786075,-0.1984720607264675,-0.2251453270195289,-0.05123274671698142,-0.0743946885343881,-1.0611619112106772,-0.044766192208031165,0.03557482386578247
ANSS,-0.0541720356353364,-0.0488023211805778,-0.0266495086241545,-0.0353385576810128,-0.0082295031188889,0.0071310366599585,0.1388590315461444,0.1251971098857676,-0.0643265914588454,-0.0697455374540584,-0.0739521549010122,0.1918115652642302,0.212689291311644,-0.0668334498395997,0.0595448635983477,0.9023640610802416,0.7706400294127451,0.695018692764447,-0.32062409571803824,-0.31225841939358917,-0.29842985252698073,-0.07896160818361034,-0.0773622896235853,-0.044765328521297935,-0.04476619396033444,0.09839915082690576,-0.04388772058913353,-0.044764778159641715,1.635678521111366,-0.039489312569832534,-0.11195701709339209,-0.049036276739123925,-0.060357634132685405,-0.7681731484501454,-0.0447666621281257,0.035575888944753886
EG,0.0959396795732717,0.0971977701134293,0.0048759191293511,0.0056106282023546,0.0083630990534626,-0.026331862468947,-0.0633140461776409,-0.0782641031218124,-0.0643265914588454,-0.0697455374540584,0.0683204532902861,0.0567962045327654,0.1094543965961164,-0.0843653253908496,-0.0668279479345593,0.3254520564785444,0.3499578846058643,0.3252676476151251,-0.3313645580303188,-0.32508554085161995,-0.30554283240054086,0.21766170882822095,0.12344645856971362,-0.04476475389920029,-0.044767108842777646,0.03439311672398535,-0.044427986989242885,-0.044770656441399895,-0.6517580585841861,-0.039489312569832534,-0.11195701709339209,-0.0456499409275188,-0.0514090368002398,-0.7959588666843839,-0.04476667020599323,0.03557482386573548
HLT,0.1652328925907243,0.1435879424755015,-0.0216034993076011,-0.1431808550693854,-0.0977456269169028,-0.0551397973402825,-0.1216001226408199,0.1014683258459443,-0.1684154551890689,-0.1738606544849207,-0.1461953615648929,-0.1522346784220262,-0.1806205510964223,-0.1907220376474453,0.100777353887089,-0.1624701751128628,-0.13891422658684097,-0.1465739393019525,-0.18955946572371724,-0.19968169713809122,-0.19351236787214543,-0.08680531069899938,-0.08274442294831792,-0.04478443131562358,-0.04476633608908559,0.03623368550466783,-0.044196057124173654,-0.04480968961798693,0.09328115058986314,-0.1096890928864791,-0.16232243332780172,-0.052722714053543535,-0.7923217145911303,1.6814388274223016,-0.044766307637239246,0.03557482386596131
IT,-0.164104303098517,-0.1591475510358764,-0.0091428035305458,-0.1081225608350745,-0.0580769195380078,-0.039420602240707,-0.0076030306882336,-0.1358886706435575,-0.0434251166834293,-0.051063456962263,-0.0463193883712073,0.0019906682286473,0.0958506266938986,-0.1503183973953085,0.0829932757246352,0.06256162010931726,0.1058418708583337,0.2540688542897088,-0.3169606394888618,-0.30589315431691244,-0.28686693021144855,-0.08699196889170287,-0.0827558979194141,-0.04475041426735734,-0.044765078379442616,0.06864137385314734,-0.044217396248844285,-0.0447373441937648,0.08887534274334802,0.16501702077212785,0.07166237685908755,-0.051228719244966976,0.13141184051960147,0.7677326601249608,-0.044766039792893536,0.035576892275311744
AMD,-0.0977644187980399,-0.0022262962175636,0.1536080142161326,0.1534047029417206,0.1202481382829316,-0.0200522319932014,0.1317440481462982,-0.1078057348018438,0.126578626519269,0.1125395944852227,0.0372791144606772,0.1796675888673475,0.1681014279503284,0.1544191782593619,0.2023890186232717,-0.23285575587773116,-0.27055817795309745,-0.2660528998078971,2.297788849573883,2.195281665513762,2.512236068129896,-0.08072530175375309,-0.08019147534013571,-0.04476508676524483,-0.04476619820180042,0.019483628413728533,-0.04176838481615254,-0.04476357498952406,0.6981523168211964,-0.2046620944759467,-0.24535085373886661,-0.0393647903394956,-0.07197469051636272,-0.979321003145574,-0.04476629362117226,0.03557482386577203
ARE,0.0214807013958375,0.071360223578734,0.0355994126628309,0.0394716536418521,0.0704415781483246,0.0794024404827328,0.1839650206456668,-0.0186244024932065,-0.1577614608634452,-0.1104841775035012,-0.0491655502416659,-0.1085729409004626,-0.0941798660862013,0.0678750383234792,0.0182258006998533,0.08019109912317694,0.055534694661771244,0.0696814578174006,-0.2856868020590175,-0.2881599579773266,-0.27272661109121943,-0.08861380280077594,-0.08405932522078556,-0.044766989744836144,-0.044767554526590696,0.0620586846162766,-0.04365371841588852,-0.04477043625733618,1.2238266504408426,-0.4322158322244048,-0.09933968813526521,-0.05282284898278657,-0.014256105606494708,-0.22610403700268206,-0.044767025978534665,0.03557509801567309
RJF,0.0449207750257475,-0.1129327978998733,-0.0317446742112456,-0.0635186832491209,-0.0012812333339682,0.0320880659565769,-0.0120490696978102,0.0418094974916691,0.0122060776371571,0.01065316130865,0.0131195534044984,0.062549394874718,0.1154839785924019,-0.0906664050740468,0.0843803436141663,-0.3207028774704562,-0.2930999693821214,-0.28876885584888806,-0.27540576134283756,-0.2766135536699294,-0.26587206838019317,-0.0725781286594495,-0.08622529908517486,-0.044763656633747075,-0.04476735539733703,0.05703555414803251,-0.04435578557262416,-0.044769274870496374,-0.4841313727603312,-0.12054194929944125,-0.17155697764760874,-0.05174435551164661,-0.04351876585672943,-0.5600813095072037,-0.04476690190178291,0.0355748238657356
SRE,0.0042393079750075,0.0146479418441532,-0.0958386607114767,-0.0543572737489525,-0.0921028516356378,0.0070308810849699,-0.0694143663130802,-0.0793888796767567,-0.0156544481794158,0.014115240906322,0.0374436328596917,-0.0846187189548285,-0.096812793636373,0.0799605291596873,0.0555560012356962,-0.3518829528365328,-0.34799022991477163,-0.35883313519324656,-0.14342903194573522,-0.16648671936726717,-0.14895750395067445,-0.08794632719106456,-0.08348273380790451,-0.04476570783624801,-0.04476733399542247,0.05454547358398632,-0.04409350497253195,-0.04476964683829694,-0.20086190285146763,-0.33170237369535316,-0.16159110953202013,-0.05282704657181517,0.04532136616122107,0.020831055724850618,-0.04476687578732414,0.035574823865979155
SNPS,-0.1487977366346151,-0.1467098465392701,-0.1299480391096056,-0.1312699746434357,-0.1169481982885281,0.0566232860800573,-0.1523763371883893,-0.1534951510444914,-0.0103428968853258,-0.0135969528677027,-0.014050982427849,0.192228180190118,0.2159949713281719,-0.0893698893673384,0.0266616659322471,0.47588033545620273,0.3742512937815639,0.397481618963218,-0.30617821498297293,-0.2885837887155974,-0.27439862154390254,-0.08488504598463419,-0.0816334090088238,-0.04476307186586394,-0.04476504517724745,0.10795552445555662,-0.04406429832173293,-0.044759660518693636,1.1878859274349969,0.019373925060790418,-0.051644237077220705,-0.04061861380677329,-0.0660450745811245,-1.0562978471683315,-0.044766349299644834,0.035574823865781244
REG,0.1066484982072997,0.0394725564991703,0.0329950643135714,0.0364929599899437,0.0484088050909365,0.0035538685414413,0.016015138826063,0.0962958914132773,-0.050682366467709,-0.0744315495622234,0.0232238169831788,-0.139217213409799,-0.0407124621645173,-0.1560974237607182,0.1244913325320419,-0.40882205892450624,-0.3828541641544217,-0.374363622812166,-0.27340274662820413,-0.2717654334475138,-0.2620277501958726,-0.08636137912378473,-0.08257217974042728,-0.04476641424650344,-0.04476720330276021,0.12745739983327284,-0.044277983403210916,-0.04476993061654135,0.7897524606524002,-0.1539292108843807,-0.19686073993682054,-0.05258366276240713,-0.011617215900765464,-0.23402734859650906,-0.0447669695797702,0.0355752701627589
CBOE,-0.0950578608094014,-0.1766038960932048,-0.0926075079168282,-0.0717451120402729,-0.0752868785975077,-0.0342266428592023,-0.151931795460019,-0.1622571951943918,-0.001149493599937,-0.0015953991321754,0.0039074694531845,-0.0341425078837384,-0.0260613148408226,0.0157135293082424,0.1410745300085093,-0.21852525458971597,-0.2113355502536359,-0.19267709330603905,-0.29952903640765927,-0.3011260025539128,-0.2853959262498467,-0.08513521239769474,-0.08267701117187114,-0.044764033053842994,-0.04476622735042271,0.059251132058071664,-0.04429231267284292,-0.04476654253089836,-0.08971648608312449,-0.001046496510209286,-0.07700241939715549,-0.05010151256949035,-0.030373406869736466,-0.42191521809581045,-0.04476641447205614,0.03557482386575132
INCY,0.160042177030648,0.1619176382593489,0.0721944360262195,0.0773258112778208,0.0751864282110463,0.0523297104771804,0.1419866792705548,0.1931713436258465,0.0175670647549293,0.0259606976074211,0.0303063247035049,0.0848938420712299,0.0,-0.054783654774767,0.0166437046808511,-0.23276977152649758,-0.2696663138242207,-0.30360809038576,-0.27630279459260765,-0.26832996693018496,-0.24663520409318546,-0.07680736683729511,-0.0762419933238494,-0.04476508467915052,-0.04476591713667477,0.053397137905429236,-0.044090650904160665,-0.044766937448243595,-0.00012016121057567077,-0.1796205276981767,-0.22171793429671163,0.03068450753315767,-0.07619740614594385,-1.0642309623403343,-0.0447661594939174,0.035574823865781105
IDXX,-8.521732040455066e-05,0.0103928338978344,0.164531173515134,0.0993244934486152,0.001780494417906,0.1329643115280234,0.2004095371861606,0.1350860369814575,-0.1228028103381626,-0.127871089548656,-0.1022892234013101,0.1195001160177849,0.1822397572001759,0.1896412970263027,0.1673504060928922,1.405874986849199,1.356963501331214,1.5185629033151784,-0.3211352353975253,-0.3150659663753433,-0.29819319396201116,-0.0850473672163917,-0.08239355655326547,-0.04474769645102673,-0.04476169214358273,0.10129717092833428,-0.0440507270207645,-0.04470891636102261,1.3745027564112107,-0.028275901677868722,-0.07406336171622627,-0.04764794752155857,0.055243367846995746,-0.15044407429886997,-0.04476534133950417,0.035574823865782056
MAA,0.0435789154699239,0.0435789154699239,-0.0069870859695344,-0.001380105352097,0.0891951386787483,0.1047376558250457,0.1150763970610323,0.1668400141211773,-0.0299451055588227,-0.0820049088418484,-0.0707001866723048,-0.0454029719605589,0.0465886569240542,0.036197838512659,0.0,-0.06952377844034008,-0.05209293359457616,-0.001072703981612197,-0.3056634151965466,-0.3028796592053245,-0.2870924727007588,-0.08952281073112267,-0.08439802384182321,-0.04476554292960607,-0.04476677805466488,0.12124443151040089,-0.04416928015880177,-0.04476819786347041,0.7978624038619525,-0.08116306870257263,-0.08209437341019782,-0.05224326846390125,-0.0021434358799120633,-0.15375249131080404,-0.04476689259524058,0.03557482386573548
D,-0.131648704156304,-0.1275237875420904,0.0221576338884127,0.0236742902155369,0.0191171740466903,-0.0026345039591813,0.1938791156870374,0.1863160217536792,0.1405364502996252,-0.0730615667428576,-0.0682306196084287,-0.0896888506761602,0.048090282316289,0.0154320388566749,0.078092589530389,-0.30735246343595507,-0.30850961226121726,-0.32299086335643634,-0.1434062970869339,-0.12833991056328106,-0.1191936639014377,-0.08701020182757892,-0.08308236424303334,-0.04476579840297538,-0.04476737988872845,0.060306526189360755,-0.044463259415935714,-0.04476976656699412,-0.17498454271528022,-0.3753854140832436,-0.1530583852615155,-0.05286465229168248,0.07608571902913644,0.1786906712834987,-0.044766921765939306,0.03557482386578725
HWM,0.0821365361577401,0.1534039386971979,-0.2013576168424827,-0.2038643790394114,-0.1922100480135989,0.1024493498234122,-0.1885746211272114,-0.1592709142664787,-0.1278889241322807,-0.1399791980646723,-0.0913574643654843,0.1669769199906212,0.1436040214042542,-0.2143901523491214,-0.1644441136345071,-0.49082425989157996,-0.4790547035148886,-0.4829368666498417,-0.12896229444070986,-0.15207829278849613,-0.1450469288357646,-0.08192982212637692,-0.08227705628875125,-0.04476390409683407,-0.044766460723002846,0.031747505099916765,-0.044162807755836725,-0.04476527519443509,-0.21823323923935783,-0.20793233133727695,-0.24227216494312978,0.056952807243436966,0.024135648928502753,-0.016608868990736162,-0.04476627672491414,0.035574823865764785
COO,-0.1417391149051609,-0.1448116419538888,0.108626309167611,0.1093542485729671,0.1095506365493495,-0.1392545687694451,-0.186188294789248,-0.1813825790200538,0.1529581263579925,0.1612806723604405,0.0599494030391094,0.0120946730983301,-0.1484889562698539,-0.0889050243825072,-0.0910163564740085,-0.22297897528251784,-0.2243588079981929,-0.2323646146073203,-0.2855209914913308,-0.2781831908143345,-0.2592710656537606,-0.08401176565450724,-0.0824383194719508,-0.04476417765036226,-0.04476557603224671,0.1666057604914137,-0.0441821344994393,-0.04477011280137333,-0.20081540088667055,-0.09525963216103896,-0.09623107385489581,-0.05197742831279495,-0.041677336077832125,-0.5559587893772894,-0.04476669135110235,0.035574823865755105
CHTR,0.0289451071643449,0.0289451071643449,-0.0428164060825117,-0.0300392726938291,-0.0222230614758188,0.1806865936835064,0.1821379696906795,0.1882961737463782,0.1576374633844464,-0.1450128511974317,0.1303582844833823,-0.051722545654139,-0.0747007329808079,-0.0911024370856047,0.0,1.9278846657467752,1.8285741978105898,1.9183785669705526,-0.2803424016884695,-0.2774211550943872,-0.2657414222785718,-0.08879250986034265,-0.08391949938264132,-0.0447588753110134,-0.04476713677988013,0.025029422526220764,-0.04433355999343154,-0.0447649409890595,-0.57101899141987,0.6801477626578789,1.882186702343876,-0.052624268195850275,0.6877418105762799,0.8553048386328667,-0.04476660177260685,0.03557482386573548
MTD,0.1675056844337816,0.1589755359597307,0.0532892658514187,-0.0714501025694169,-0.0829087936958042,0.1117228435902209,0.0584289686016831,0.0985975631008803,-0.0984567567182554,-0.0982815404461338,0.0024690452441307,0.0547259062270719,0.0028850129275558,-0.0430195614523802,-0.0643157348328201,4.269966703747629,3.9753379343543824,4.2433294079791,-0.3384310208202991,-0.333137175394505,-0.3152181255531276,-0.08567261167188926,-0.08280622993018012,-0.04462053269682084,-0.04476234372467916,0.09626138579862198,-0.04417924256163913,-0.04452845753974314,0.6036651439605057,0.8021958768231101,0.6707686939391825,-0.050880856870408726,1.1412250374731054,1.049088185439166,-0.04476546988226859,0.03557482386577925
ALB,-0.1028645839436113,-0.0802474973191508,0.070312853604529,0.0743613998338851,0.0855212971961652,-0.0748339431779487,0.1778767567259892,0.1817321946219594,0.0471277535047989,-0.0075562878461488,0.0128636470333156,0.0508432925636541,0.0705630479560241,-0.0014245122967911,-0.0274487133869273,0.0848329105843022,0.016512555563738714,0.06524537657123498,-0.21879247800841514,-0.24843338432441003,-0.2433070300811088,-0.08279141282338871,-0.08185167412734982,-0.0447657287944326,-0.04476695044944744,0.006635764697683739,-0.044479021315105435,-0.04476853853149919,-0.12387584831180815,-0.3578168422220823,-0.07968665520928213,-0.051621955570424066,-0.03879359801568647,-0.48282439199164934,-0.044766533309010655,0.035574823865768324
FTV,-0.0987069597610644,-0.0818391637834101,-0.1283713892374144,-0.1215464567746677,-0.0822265084171418,0.1119409190317034,-0.0071768240664481,-0.0143634041090562,-0.1345503953602368,-0.1413760365367068,-0.0980004500463027,-0.0309315194204512,-0.164345751386107,0.0057101635676068,0.0294174932123414,-0.32176155979501964,-0.3261997393840123,-0.3385807448290677,-0.2151284510060001,-0.21268936182528253,-0.18124117956465055,-0.08583800685243569,-0.08256294140482577,-0.044765894230515885,-0.044766824346800814,0.052135541704569646,-0.044200633849300175,-0.04476893600217447,-0.0050158111430477804,-0.15361315870561398,-0.20535377601972576,-0.05143233591971843,-0.04270960451058809,-0.6268711981958818,-0.04476662548046321,0.035574823865784325
LNT,0.033674378851344,0.0163251246672431,0.0334606832869949,0.0444025568997307,0.0138216635069119,0.0027057300356265,0.1511163015339812,0.0697727261927949,0.0266394249137634,0.0286623494970144,0.0456298534591377,-0.2056184638506079,-0.1847226273987513,0.120010839080501,0.0914395341182611,-0.40185060894714625,-0.3955312238060337,-0.39592998797077233,-0.2781981271903699,-0.262125630886732,-0.248961578938361,-0.08785503567754159,-0.08360011949867129,-0.044765236059097616,-0.04476711934285275,0.07130343388071579,-0.04428007855462954,-0.04476937796529046,-0.17267382677647242,-0.33546554151749314,-0.2371731724635387,-0.05312755921020689,0.05791768883127669,0.136975098087494,-0.04476684888990283,0.035574823865815355
TDG,0.1581097255139675,0.1776862800343623,0.087622066771229,-0.1769513082271765,-0.0984744293507712,-0.0391695909584727,0.1279141265464738,-0.1344057426987095,-0.1514494469735871,-0.1564326460580636,-0.1514842371667956,-0.0361395023920413,-0.0913103096686303,-0.2094854593136156,0.02758480971855,1.7569155052987007,1.6831539813936633,1.6524827026623272,-0.32807435924309336,-0.3248401664627994,-0.3066020679655835,-0.07490591977273468,-0.07700439609303585,-0.04477666094898288,-0.04476648728990393,0.0838167420692913,-0.044143736929853225,-0.04479322000632322,0.6148281537908864,0.40682210438458016,0.2920910030256806,-0.05310895639349645,-0.7412463778272492,1.5635922848211488,-0.04476667149714596,0.03557482386575519
AJG,0.0055653067217866,0.0100507033504874,0.0604101633904237,0.1028393423200193,0.0396805125390066,0.0320973844548958,-0.1130155812983041,-0.1810261153346654,-0.0546892249733596,-0.0553857204238141,0.0039430611056778,0.0543855825707797,0.0124666372012409,0.1751680985164814,-0.0063628518042591,-0.12577635322393296,-0.10945591613261013,-0.09919061931247469,-0.2976623027515096,-0.29187985043161696,-0.2627904291806169,-0.08579110162869007,-0.08276101719753301,-0.0447650788500574,-0.04476729054824739,0.038723423983658065,-0.04433697249237465,-0.044766778332126826,-0.007474835603776683,0.010802463989700632,-0.061705854601897356,-0.0519194992144866,-0.005366874600204881,-0.20994018846404086,-0.044766810767910024,0.035582732952123754
