Symbol,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,symbol,calendarYear,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
BG,BG,USD,0001144519,2023-10-26,2023-10-26 16:14:31,2023,Q3,2173000000.0,122000000.0,2173000000.0,2509000000,7548000000.0,4272000000.0,16624000000.0,5147000000,472000000.0,417000000,889000000,1201000000,632000000,640000000,8509000000,0,25133000000.0,3975000000.0,1849000000.0,44000000,372000000.0,2005000000.0,8245000000.0,4462000000,-377000000,380000000,900000000,5745000000,0.0,812000000.0,13990000000.0,892000000.0,1000000.0,11555000000.0,-6224000000.0,4919000000.0,11143000000.0,11146000000.0,25133000000.0,3000000,25133000000.0,1201000000,5994000000,3821000000.0,https://www.sec.gov/Archives/edgar/data/1144519/000114451923000227/0001144519-23-000227-index.htm,https://www.sec.gov/Archives/edgar/data/1144519/000114451923000227/bg-20230930.htm,107.84,108.02,105.58,106.69,102.05,1306803,1306803,-1.15,-1.07,107.0325,"October 02, 23",-0.0107,BG,2023,Q3,2.0162522741055184,1.1007883565797454,0.2635536688902365,15.871933647290364,51.533909877105145,67.40584352439551,27.13928083750569,40.26656268688981,0.07345188725662473,0.04203275462149434,0.035355310325437546,0.026217754972938778,-0.22664015904572565,0.014841045637210042,0.03347392982141255,0.03540975840833728,0.7415506958250497,0.8411371237458194,0.04203275462149434,0.2384912266740938,0.5379161805617877,0.2625413633355394,0.34976950458073175,4.496240601503759,0.2315648982315649,2.2554967244009694,5.670386608210443,3.3162264150943397,1.746422893481717,2.7641344472508256,0.566068515497553,9.303204213885008,7.533718686172009,15.3824594170505,0.26541554959785524,0.0975609756097561,0.8097982708933718,0.2315648982315649,0.9060052219321149,5.257575757575758,3.8236914600550964,0.26541554959785524,1.4493814090460377,1.4493814090460377,1.1351976552330076,10.824703110589812,14.368734022241993,11.635775966138329,11.635775966138329,-0.27427008494930016,1.1351976552330076,0.006129857486303691,26.80732488724832,1.4493814090460377
BG,BG,USD,0001144519,2023-08-09,2023-08-09 15:15:26,2023,Q2,1330000000.0,73000000.0,1330000000.0,2599000000,8806000000.0,4392000000.0,17200000000.0,5103000000,484000000.0,346000000,830000000,1157000000,697000000,725000000,8512000000,0,25712000000.0,4248000000.0,1411000000.0,63000000,380000000.0,2189000000.0,8291000000.0,4807000000,-381000000,381000000,871000000,6063000000,0.0,899000000.0,14354000000.0,783000000.0,1000000.0,11279000000.0,-6091000000.0,5386000000.0,11358000000.0,11362000000.0,25712000000.0,4000000,25712000000.0,1157000000,5848000000,4518000000.0,https://www.sec.gov/Archives/edgar/data/1144519/000114451923000170/0001144519-23-000170-index.htm,https://www.sec.gov/Archives/edgar/data/1144519/000114451923000170/bg-20230630.htm,93.31,95.13,92.12,94.35,89.71,1407012,1407012,1.04,1.11,93.7275,"June 30, 23",0.0111,BG,2023,Q2,2.074538656374382,1.0124231093957303,0.16041490773127487,15.543225463485946,57.91727565039462,73.46050111388057,27.939199064600995,45.521302049279576,0.09070370124260749,0.06791148913549074,0.054953817529403946,0.04133164994351784,0.23941958887545345,0.024191039203484754,0.05476316252861419,0.05866482980311119,0.7521160822249093,0.8091976516634051,0.06791148913549074,0.22744243932794025,0.5148793801725656,0.2735993860322333,0.3398814367081251,7.922480620155039,-0.07848837209302326,2.2637788343018137,5.790303963062716,3.221280602636535,1.5539404951169657,2.949049578679208,0.5852909147479776,-3.0476238231466155,-5.4910346443186295,9.315503755718304,0.15112540192926044,-0.03050036547278889,1.801742919389978,-0.07848837209302326,-0.4409221902017291,-1.247282608695652,-0.9935064935064936,0.15112540192926044,1.2510981039487585,1.2510981039487585,0.9442469442919795,5.71140364334807,-17.182554128960096,-30.958545238888885,-30.958545238888885,-3.005626167311912,0.9442469442919795,0.0066150727284558335,16.602812291356383,1.2510981039487585
BG,BG,USD,0001144519,2023-05-03,2023-05-03 15:34:43,2023,Q1,3052000000.0,97000000.0,3052000000.0,2789000000,8952000000.0,4150000000.0,19040000000.0,4684000000,478000000.0,356000000,834000000,1129000000,724000000,699000000,8070000000,0,27110000000.0,5476000000.0,2224000000.0,249000000,485000000.0,1974000000.0,10408000000.0,4802000000,0,375000000,802000000,5983000000,0.0,898000000.0,16391000000.0,0.0,1000000.0,10757000000.0,-6171000000.0,5368000000.0,10719000000.0,10723000000.0,27110000000.0,4000000,27110000000.0,1129000000,6618000000,3566000000.0,https://www.sec.gov/Archives/edgar/data/1144519/000114451923000096/0001144519-23-000096-index.htm,https://www.sec.gov/Archives/edgar/data/1144519/000114451923000096/bg-20230331.htm,95.99,96.82,94.92,95.52,90.19,1290326,1290326,-0.47,-0.48963,95.8125,"March 31, 23",-0.0048963,BG,2023,Q1,1.8293620292083013,0.9692544196771714,0.2932359723289777,16.3759133611691,56.95059023114441,73.32650359231351,34.83706792959638,38.489435662717135,0.07704853862212943,0.059042275574112735,0.0549321503131524,0.04123173277661795,0.2173396674584323,0.0233124308373294,0.05896072394812949,0.05418512752963717,0.7505938242280285,0.9303867403314917,0.059042275574112735,0.24411656215418664,0.6174083403302547,0.2868737941587386,0.381726942377574,8.080357142857142,0.14067694167422182,2.5291538389775168,5.495876658300466,2.58345507669832,1.5803172475424485,3.272416737830914,0.5654002213205459,6.203381025228717,5.0506582353634455,20.982220030553417,0.14873417721518986,0.060738517745302714,0.8141783029001074,0.14067694167422182,0.5126651982378855,5.381502890173411,3.48689138576779,0.14873417721518986,1.3373998388804924,1.3373998388804924,0.9352550151983298,5.6707234465822784,18.912386375936673,15.398054643351236,15.398054643351236,0.06447929198144318,0.9352550151983298,0.006557107687240124,19.249020293505374,1.3373998388804924
PODD,PODD,USD,0001145197,2023-11-03,2023-11-02 17:45:24,2023,Q3,685400000.0,104700000.0,685400000.0,270300000,410800000.0,104600000.0,1471100000.0,649200000,51700000.0,99500000,151200000,31400000,-31400000,196200000,996600000,0,2467700000.0,77800000.0,49800000.0,0,13800000.0,323800000.0,451400000.0,1370600000,1800000,-1800000,38200000,1408800000,0.0,0.0,1860200000.0,0.0,100000.0,-481300000.0,7600000.0,1081100000.0,607500000.0,607500000.0,2467700000.0,0,2467700000.0,104700000,1420400000,735000000.0,https://www.sec.gov/Archives/edgar/data/1145197/000114519723000076/0001145197-23-000076-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519723000076/podd-20230930.htm,163.88,169.26,160.05,165.04,165.04,1421991,1422000,1.16,0.70784,165.11,"October 02, 23",0.0070784,PODD,2023,Q3,3.2589720868409393,2.3489144882587505,1.518387239698715,56.22140050843541,265.2223816355811,321.44378214401644,50.229555236728835,271.2142269072876,0.6778368384562052,0.12664663739311302,0.12410446036514906,0.11994453431938988,0.0335195530726257,0.02103172995096649,0.0854320987654321,0.027178495263601648,0.9664804469273743,0.9799270072992701,0.12664663739311302,0.5755967094865665,2.3381069958847736,0.6928871138971741,0.7004290152374377,30.444444444444443,0.039425513939735285,4.062057613168724,1.6008139104698482,1.7917737789203085,0.3393378773125609,0.6665126309303758,0.17534546338695953,0.8020279850479068,0.4812167910287441,11.3157555533277,0.0,0.12941992142361913,0.6,0.039425513939735285,1.1244979919678715,2.5,2.5,0.0,18.33097986831276,18.33097986831276,25.736238201987522,53.64195698458575,331.43066279761905,198.85839767857144,198.85839767857144,0.597724663542527,25.736238201987522,0.0,143.3704138888889,18.33097986831276
PODD,PODD,USD,0001145197,2023-08-09,2023-08-08 17:53:32,2023,Q2,660100000.0,103300000.0,660100000.0,250500000,411300000.0,99600000.0,1421500000.0,601500000,51700000.0,99500000,151200000,34000000,-34000000,211600000,964300000,0,2385800000.0,107500000.0,29200000.0,0,19400000.0,288300000.0,425000000.0,1368600000,1800000,-1800000,38300000,1406900000,0.0,0.0,1831900000.0,0.0,100000.0,-533200000.00000006,16300000.0,1070700000.0,553900000.0,553900000.0,2385800000.0,0,2385800000.0,103300000,1397800000,737700000.0,https://www.sec.gov/Archives/edgar/data/1145197/000114519723000059/0001145197-23-000059-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519723000059/podd-20230630.htm,293.15,295.0,278.61,288.34,288.339996,1022534,1022200,-4.81,-1.64,285.88,"June 30, 23",-0.0164,PODD,2023,Q2,3.344705882352941,2.3769411764705883,1.5531764705882354,56.86002522068096,281.2841945288754,338.1442197495563,73.51823708206688,264.62598266748944,0.6680958385876419,0.07843631778058008,0.07187894073139975,0.06885245901639345,0.042105263157894736,0.011442702657389555,0.04928687488716375,0.015860873113015095,0.9578947368421052,0.9163987138263665,0.07843631778058008,0.5858831419230447,2.5235602094240837,0.711885565669701,0.7161961367013373,12.958333333333334,0.031478036915152385,4.307275681530962,1.5828343313373254,1.2241860465116279,0.3199610989545344,0.6591853699085619,0.16619163383351496,0.6309057799572705,0.3713740841112115,10.946215282258642,0.0,0.11097099621689786,0.5886363636363636,0.031478036915152385,1.5068493150684932,2.430939226519337,2.430939226519337,0.0,36.30460361076006,36.30460361076006,50.716569836065574,184.14945,776.4138972972974,457.02545318181814,457.02545318181814,12.522162600000007,50.716569836065574,0.0,370.2809936056838,36.30460361076006
PODD,PODD,USD,0001145197,2023-05-05,2023-05-04 17:52:25,2023,Q1,620700000.0,102000000.0,620700000.0,217200000,386100000.0,106000000.0,1330000000.0,596600000,51700000.0,100200000,151900000,46200000,-46200000,210600000,959100000,0,2289100000.0,85900000.0,27800000.0,0,22200000.0,247400000.0,383300000.0,1368800000,1700000,-1700000,34200000,1403000000,0.0,0.0,1786300000.0,0.0,100000.0,-560500000.0,15900000.0,1047300000.0,502800000.0,502800000.0,2289100000.0,0,2289100000.0,148200000,1396600000,775900000.0,https://www.sec.gov/Archives/edgar/data/1145197/000114519723000039/0001145197-23-000039-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519723000039/podd-20230331.htm,318.78,324.18,318.31,318.96,318.959991,895436,895400,0.18,0.05646527,319.91,"March 31, 23",0.0005646527,PODD,2023,Q1,3.4698669449517348,2.4625619619097314,1.6193582050613098,54.58810388159732,295.484693877551,350.07279775914833,65.73979591836735,284.333001840781,0.6716001117006423,0.028762915386763475,0.06869589500139626,0.0664618821558224,0.032520325203252036,0.010397099296666813,0.04733492442322991,0.0054045545177878055,0.967479674796748,2.3883495145631066,0.028762915386763475,0.6101087763749945,2.777645186953063,0.7313528531737551,0.7352848267874066,3.5517241379310347,0.00035801231562365747,4.552704852824185,1.6487108655616942,1.369033760186263,0.3045843045843046,0.6002346630908482,0.1564370276527893,0.007185663164853484,-0.525990543667275,10.386157538479226,0.0,0.0013962580284836638,-73.2,0.00035801231562365747,0.017985611510791366,0.013477088948787063,0.013477088948787063,0.0,44.141196658711216,44.141196658711216,61.97764222284278,233.13228655462186,-606.3987344262295,44388.38736,44388.38736,5.5951748773109236,61.97764222284278,0.0,448.6346421875,44.141196658711216
GEHC,GEHC,USD,0001932393,2023-10-31,2023-10-31 06:34:03,2023,Q3,2418000000.0,0.0,2418000000.0,4147000000,2128000000.0,775000000.0,9468000000.0,2355000000,12914000000.0,1332000000,14246000000,402000000,4277000000,1634000000,22914000000,0,32382000000.0,2774000000.0,7000000.0,0,1927000000.0,2857000000.0,7565000000.0,10618000000,5534000000,62000000,6834000000,17675000000,0.0,365000000.0,25240000000.0,0.0,5000000.0,937000000.0,-280000000.0,6469000000.0,7131000000.0,7142000000.0,32382000000.0,11000000,32382000000.0,402000000,10260000000,7842000000.0,https://www.sec.gov/Archives/edgar/data/1932393/000193239323000125/0001932393-23-000125-index.htm,https://www.sec.gov/Archives/edgar/data/1932393/000193239323000125/gehc-20230930.htm,68.0,68.66,67.57,67.84,67.68,1942160,1942160,-0.16,-0.23529,68.0175,"October 02, 23",-0.0023529,GEHC,2023,Q3,1.2515532055518837,0.9702577660277594,0.3196298744216788,77.40149315636666,66.33875995843437,143.74025311480102,86.47731208867336,57.26294102612765,0.4012857735379511,0.12795520530900042,0.1318954790543343,0.0777685607631688,0.39308176100628933,0.011580507689457106,0.05258729490954985,0.02486198976508039,0.589622641509434,1.0307941653160453,0.12795520530900042,0.3168426903835464,1.438788388725284,0.5897952139898758,0.5899603243056754,4.471014492753623,0.06335282651072124,4.541018090029449,1.1627682662165422,1.0407354001441962,1.356672932330827,2.0475583864118896,0.1489098882094991,1.4285714285714286,1.2527472527472527,5.314285714285714,0.037333333333333336,0.13479883865615927,0.8769230769230769,0.06335282651072124,92.85714285714286,8.125,6.914893617021277,0.037333333333333336,4.34135464871687,4.34135464871687,6.420199087515554,20.638800000000003,54.312631578947375,47.628,47.628,-1.8987695999999996,6.420199087515554,0.00045222267444489664,41.85566343042071,4.34135464871687
GEHC,GEHC,USD,0001932393,2023-07-25,2023-07-25 06:40:34,2023,Q2,1939000000.0,0.0,1939000000.0,4140000000,2264000000.0,897000000.0,9240000000.0,2357000000,12929000000.0,1423000000,14352000000,407000000,4349000000,1606000000,23071000000,0,32311000000.0,2835000000.0,5000000.0,0,2003000000.0,2738000000.0,7581000000.0,10233000000,5167000000,81000000,7093000000,17407000000,0.0,0.0,24988000000.0,0.0,5000000.0,576000000.0,70000000.0,6451000000.0,7102000000.0,7323000000.0,32311000000.0,221000000,32311000000.0,407000000,10238000000,8299000000.0,https://www.sec.gov/Archives/edgar/data/1932393/000193239323000112/0001932393-23-000112-index.htm,https://www.sec.gov/Archives/edgar/data/1932393/000193239323000112/gehc-20230630.htm,79.42,81.41,79.31,81.24,81.02,3429545,3429545,1.82,2.29,80.345,"June 30, 23",0.0229,GEHC,2023,Q2,1.2188365650969528,0.9201952249043662,0.25577100646352724,77.35104837035499,70.8237747653806,148.1748231357356,88.68613138686132,59.4886917488743,0.4027402947892879,0.11833091135561553,0.11833091135561553,0.08677600166078472,0.24035087719298245,0.01293677075918418,0.05885666009574768,0.023048928427011728,0.7333333333333333,1.0,0.11833091135561553,0.31685803596298473,1.4415657561250352,0.5903086241707528,0.5904267589388696,4.160583941605839,-0.006544246923227193,4.549563503238525,1.1635265700483093,1.0148148148148148,1.2707597173144876,2.0436996181586764,0.1490823558540435,-0.14725274725274726,-0.3010989010989011,4.2615384615384615,0.03349282296650718,-0.013909072036537264,2.044776119402985,-0.006544246923227193,-13.4,-0.9571428571428572,-0.7976190476190477,0.03349282296650718,5.204759222754154,5.204759222754154,7.673697321984638,22.107775119617223,-269.8116788321168,-551.7044776119402,-551.7044776119402,0.18570531100478466,7.673697321984638,0.00037874483960156045,53.37641509433962,5.204759222754154
GEHC,GEHC,USD,0001932393,2023-04-25,2023-04-25 06:25:58,2023,Q1,2324000000.0,0.0,2324000000.0,4097000000,2256000000.0,927000000.0,9604000000.0,2327000000,12924000000.0,1494000000,14418000000,392000000,4336000000,1560000000,23033000000,0,32637000000.0,2977000000.0,5000000.0,0,2031000000.0,3223000000.0,8236000000.0,10234000000,650000000,64000000,7206000000,17705000000,0.0,0.0,25941000000.0,0.0,5000000.0,185000000.0,75000000.0,6425000000.0,6690000000.0,6696000000.0,32637000000.0,6000000,32637000000.0,392000000,10239000000,7915000000.0,https://www.sec.gov/Archives/edgar/data/1932393/000193239323000087/0001932393-23-000087-index.htm,https://www.sec.gov/Archives/edgar/data/1932393/000193239323000087/gehc-20230331.htm,82.25,82.59,81.58,82.03,81.78,1916325,1916325,-0.22,-0.26748,82.1125,"March 31, 23",-0.0026748,GEHC,2023,Q1,1.1661000485672657,0.8921806702282662,0.28217581350169985,78.33652007648183,72.10227272727273,150.43879280375455,95.1455965909091,55.29319621284546,0.4017420862545146,0.11875929466751646,0.1159974506054812,0.07903123008285533,0.29853479853479853,0.01139810644360695,0.05560538116591928,0.02290889717634523,0.6813186813186813,0.9767441860465116,0.11875929466751646,0.31372368783895577,1.530493273542601,0.6047033798156464,0.6048201311359206,4.110294117647059,0.045707588631702316,4.87847533632287,1.1488894312911886,0.9459187101108498,1.24822695035461,2.022776106574989,0.14422281459692987,1.0308370044052864,0.7158590308370044,5.118942731277533,0.0,0.0994263862332696,0.6944444444444444,0.045707588631702316,93.6,3.272727272727273,3.272727272727273,0.0,5.5667593423019435,5.5667593423019435,7.91196515827491,25.027970430107526,114.5896,79.57611111111112,79.57611111111112,-0.3816765490591397,7.91196515827491,0.0,53.8219547079857,5.5667593423019435
STLD,STLD,USD,0001022671,2023-11-09,2023-11-09 15:10:50,2023,Q3,1765467000.0,500844000.0,2266311000.0,1882049000,2941634000.0,138605000.0,7228599000.0,6313366000,477471000.0,265845000,743316000,-961117000,961117000,643675000,7700357000,0,14928956000.0,1060175000.0,86061000.0,30343000,30343000.0,741798000.0,1918377000.0,3009010000,0,961117000,182161000,4152288000,0.0,0.0,6070665000.0,0.0,650000.0,13189468000.0,-494000.0,-4296089000.0,8893535000.0,8858291000.0,14928956000.0,-35244000,14928956000.0,500844000,3095071000,1329604000.0,https://www.sec.gov/Archives/edgar/data/1022671/000155837023018528/0001558370-23-018528-index.htm,https://www.sec.gov/Archives/edgar/data/1022671/000155837023018528/stld-20230930x10q.htm,107.45,107.96,105.28,106.31,104.4,1239803,1239803,-1.14,-1.06,106.75,"October 02, 23",-0.0106,STLD,2023,Q3,3.768080518062925,2.234683276540534,0.9202919968285691,36.92659803442599,72.83199240283045,109.75859043725644,26.24890028659948,83.50969015065697,0.20754461956762255,0.15991735005691013,0.1645061310552714,0.1258312246828413,0.23166874061587678,0.0386627839213941,0.06490051481216412,0.05638104191981003,0.764902948453417,1.0286947038375025,0.15991735005691013,0.2073199894218993,0.3480135851492123,0.2528039171454508,0.25816771357737506,39.83437415150692,0.35982987143105927,1.6786301510029475,2.437267573798557,3.428715070625133,1.235720691289263,0.7265628192631316,0.3072590608479253,6.74274383968033,3.362220742265545,13.721081310165284,0.12251145626694618,0.24279161998640958,0.49864281102883273,0.35982987143105927,12.940809425872347,1.994585939920589,1.7703783656612735,0.12251145626694618,1.9912810148045743,1.9912810148045743,3.860760265241962,7.670513171458519,31.88963730196745,15.90153838694297,15.90153838694297,-0.2764819299861542,3.860760265241962,0.003992935463653311,21.624760799244008,1.9912810148045743
STLD,STLD,USD,0001022671,2023-08-08,2023-08-08 16:40:20,2023,Q2,1475356000.0,611701000.0,2087057000.0,2142964000,3044009000.0,122025000.0,7396055000.0,5783622000,477471000.0,274005000,751476000,-941491000,941491000,620244000,7155342000,0,14551397000.0,1048584000.0,56869000.0,39177000,39177000.0,614405000.0,1759035000.0,3010829000,0,941491000,175073000,4127393000,0.0,0.0,5886428000.0,0.0,650000.0,12681894000.0,1027000.0,-3975588000.0,8707983000.0,8664969000.0,14551397000.0,-43014000,14551397000.0,611701000,3067698000,1592342000.0,https://www.sec.gov/Archives/edgar/data/1022671/000155837023013968/0001558370-23-013968-index.htm,https://www.sec.gov/Archives/edgar/data/1022671/000155837023013968/stld-20230630x10q.htm,109.68,109.82,107.56,108.93,106.55,1048471,1048471,-0.75,-0.68381,108.9975,"June 30, 23",-0.0068381,STLD,2023,Q2,4.204609345464985,2.474109952331818,0.8387303265711029,37.9537195742311,72.57678344546373,110.53050301969483,25.000863628319802,85.52963939137503,0.2571729937047758,0.20932948679852725,0.21141169270489982,0.15981230431967697,0.24028218885318658,0.055809555604867354,0.09326005804099526,0.08315391637603751,0.7559293541192722,1.0099470262800416,0.20932948679852725,0.21081810907914889,0.3522857130061003,0.2569227153742205,0.26051130291318186,51.22237203255165,0.26332644217259976,1.6710410436033236,2.3713090840536752,3.5998756418179183,1.2400659787799577,0.8786241562813061,0.34921939110038713,4.808111470218857,2.675606663928718,12.422292853359046,0.08905599877848609,0.15896592235168636,0.556477669143334,0.26332644217259976,14.204680933373192,2.254677905548733,1.8759878588862595,0.08905599877848609,2.1016600939620576,2.1016600939620576,3.601446852683096,5.6338697887101095,40.71226218283258,22.65546476505498,22.65546476505498,0.18662193675102243,3.601446852683096,0.003951812968634288,16.494766291365305,2.1016600939620576
STLD,STLD,USD,0001022671,2023-05-05,2023-05-05 14:44:30,2023,Q1,1604943000.0,714769000.0,2319712000.0,2126974000,2988852000.0,127022000.0,7562560000.0,5491201000,502067000.0,260629000,762696000,-898112000,898112000,403303000,6657200000,0,14219760000.0,1138966000.0,46452000.0,129082000,0.0,506046000.0,1820546000.0,3014358000,0,898112000,180321000,4092791000,0.0,0.0,5913337000.0,0.0,650000.0,11940621000.0,1800000.0,-3606434000.0,8336637000.0,8306423000.0,14219760000.0,-30214000,14219760000.0,714769000,3060810000,1455867000.0,https://www.sec.gov/Archives/edgar/data/1022671/000155837023008282/0001558370-23-008282-index.htm,https://www.sec.gov/Archives/edgar/data/1022671/000155837023008282/stld-20230331x10q.htm,112.14,113.47,111.12,113.06,110.15,1433507,1433507,0.92,0.8204,112.4475,"March 31, 23",0.008204,STLD,2023,Q1,4.15400654528916,2.512272691818828,0.8815723414843679,39.12111200713806,70.10445431999925,109.22556632713732,26.714802177903845,82.51076414923347,0.2158343629922795,0.1707183388559566,0.17325839132871168,0.13024385239452416,0.23998424136194266,0.044818618598344837,0.07644689339358304,0.06737201245175703,0.7517318578089596,1.0148786152078146,0.1707183388559566,0.21525046836233522,0.36715164640130066,0.2655589223675986,0.26855224683211953,37.115564046741014,0.23973490677304374,1.705694994276469,2.300548102609623,3.368918826374097,1.2837985955811797,0.8910994152281076,0.3441131214591526,4.276199467356656,2.957301118317919,13.518371533301865,0.0922596538576203,0.1499595561682872,0.6915723040735476,0.23973490677304374,15.796585722896754,3.242250982020953,2.573620653977139,0.0922596538576203,2.3271682358245895,2.3271682358245895,3.9648354923132194,7.610408129481728,38.23080419497738,26.439365343705155,26.439365343705155,3.453222688752334,3.9648354923132194,0.003030706510345301,21.326009284348512,2.3271682358245895
FSLR,FSLR,USD,0001274494,2023-10-31,2023-10-31 16:18:08,2023,Q3,1492958000.0,329516000.0,1822474000.0,787123000,1069600000.0,201486000.0,3824002000.0,4154369000,28473000.0,66379000,94852000,843346000,133407000,532669000,5758643000,0,9582645000.0,110795000.0,45056000.0,53755000,372167000.0,617332000.0,1199105000.0,498262000,1349602000,47632000,185668000,2081164000,0.0,43869000.0,3280269000.0,0.0,107000.0,3621827000.0,-198970000.0,2879412000.0,6302376000.0,6302376000.0,9582645000.0,0,9582645000.0,329516000,543318000,-949640000.0,https://www.sec.gov/Archives/edgar/data/1274494/000127449423000025/0001274494-23-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449423000025/fslr-20230930.htm,160.5,161.99,156.09,156.34,156.34,1620707,1620700,-4.16,-2.59,157.5,"October 02, 23",-0.0259,FSLR,2023,Q3,3.189046830761276,2.2970482151271154,1.2450602741211154,88.43085046623975,226.54883917960063,314.9796896458404,23.4671640210395,291.5125256248009,0.4695789486824202,0.3407419890399331,0.3625872249060655,0.3350410066284687,0.07597128741844973,0.028008759585688502,0.04258679583699862,0.03255963471278243,0.9240287125815503,1.0641107834337735,0.3407419890399331,0.05669812457833928,0.08620843948377564,0.06857988039753984,0.07936638710406863,73.10257096946974,0.30447546372474316,1.5204813232342849,1.0177443677798768,3.8351459903425247,0.39726533283470455,0.19283072832480697,0.08359800451754187,1.5484489956380927,-1.1305389669955257,17.058932549562872,0.0,0.20650239049295335,-0.7301105623628549,0.30447546372474316,4.671891327063741,0.577997742892382,0.577997742892382,0.0,2.739174251107836,2.739174251107836,21.549771011996157,16.079950353579388,-142.93182695810566,104.35603655993279,104.35603655993279,0.28272440182117614,21.549771011996157,0.0,43.51482948740861,2.739174251107836
FSLR,FSLR,USD,0001274494,2023-07-27,2023-07-27 16:11:20,2023,Q2,829913000.0,1054044000.0,1883957000.0,668419000,756173000.0,343919000.0,3660730000.0,4020178000,28646000.0,70435000,99081000,225121000,126234000,865822000,5336436000,0,8997166000.0,245834000.0,9693000.0,29067000,390231000.0,415789000.0,1090614000.0,473604000,1157190000,43812000,192308000,1866914000,0.0,45887000.0,2957528000.0,0.0,107000.0,3353429000.0,-186051000.0,2872153000.0,6039638000.0,6039638000.0,8997166000.0,0,8997166000.0,1054044000,437410000,-392503000.0,https://www.sec.gov/Archives/edgar/data/1274494/000127449423000022/0001274494-23-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1274494/000127449423000022/fslr-20230630.htm,186.1,190.8,183.3501,190.09,190.089996,1820077,1819500,3.99,2.14,188.79,"June 30, 23",0.0214,FSLR,2023,Q2,3.356577120777837,2.6632309873154023,0.7609594228572162,74.20712173712458,136.042302594887,210.24942433201159,44.227740763173834,166.02168356883774,0.38291641636023405,0.20787049772226285,0.23248708172098984,0.21041653046296102,0.09493237686434518,0.018959192261207583,0.02824324901591784,0.02131333607873571,0.9050676231356548,1.118422692341928,0.20787049772226285,0.04861641988154937,0.07242321476883218,0.0675323079279326,0.0675323079279326,119.09187279151944,-0.20502046135204957,1.4896863023909712,1.2128215984285307,2.0349219391947413,0.6615589289752477,0.20165102142243452,0.09010315025864811,-0.8394694225242683,-4.421850281295927,17.635588381214486,0.0,-0.11062166866295041,5.267434599344321,-0.20502046135204957,0.0,-0.23433282378917938,-0.23433282378917938,0.0,3.362245291853585,3.362245291853585,25.049242333221905,29.76149530422854,-42.98879154820449,-226.44064798501304,-226.44064798501304,0.09920498434742847,25.049242333221905,0.0,74.64500172422841,3.362245291853585
