symbol,currentRatio,quickRatio,returnOnEquity,returnOnAssets,netProfitMargin,priceEarningsRatio,priceBookValueRatio,priceToSalesRatio,freeCashFlowPerShare,operatingCashFlowPerShare,cashFlowToDebtRatio,debtEquityRatio,longTermDebtToCapitalization,assetTurnover,inventoryTurnover,currentRatio_slope,quickRatio_slope,returnOnEquity_slope,returnOnAssets_slope,netProfitMargin_slope,priceEarningsRatio_slope,priceBookValueRatio_slope,priceToSalesRatio_slope,freeCashFlowPerShare_slope,operatingCashFlowPerShare_slope,cashFlowToDebtRatio_slope,debtEquityRatio_slope,longTermDebtToCapitalization_slope,assetTurnover_slope,inventoryTurnover_slope
RMD,3.329002535330297,2.293621766280107,0.0656046848577643,0.0482573704016644,0.2687972519848466,24.364116401448545,6.39360071341968,26.196030142993195,1.9729267811059437,2.1014632884155766,0.3675238408261644,0.1598580927616914,0.1324549006965617,0.1795307431356662,0.6017596584525844,-0.16136100719032595,-0.17946697976398515,-0.07559905667673887,-0.09384113320788506,-0.11111382329535495,-0.03730238830310784,0.1936222193155431,0.18497461177353314,-0.15160549991741315,-0.14848609775521718,-0.12232505992376538,0.07008772791997335,0.05810381132643825,0.0689880088656726,0.09449087506812716
BKR,1.324840274035871,0.9434993457008698,0.0697839597514057,0.0307327372728931,0.1601032047800108,8.611068702290076,2.403657886948802,5.514638783269962,0.8454545454545455,1.202020202020202,0.197575958824506,0.3564960047351287,0.2610977476492456,0.1919557907358653,1.1774323778764637,0.1842523610366981,0.18437245738291552,-0.16864142825661657,-0.16678482812262826,-0.15812912060152678,0.030012965369919327,-0.19081639544234902,-0.09950667689243765,-0.03799548644071132,-0.0806771169308542,-0.135277661862045,0.09271263736351423,0.10653841895504804,-0.20371431300030082,-0.12034219281729007
ALGN,1.2229676054340792,1.098196441950965,0.0269489626776843,0.0167037299263025,0.1043056854822908,37.37008508578419,4.02834011295475,15.591649365617014,0.8454545454545455,1.202020202020202,0.197575958824506,0.0229009199153163,0.0223882093264832,0.1601420847681266,1.1729974399005847,0.1593807713550728,0.15449701353573983,0.14661527532662555,0.14932196391776226,0.1411246713275596,0.09730039122310866,0.17133938330573165,0.17423819036420232,-0.03799548644071132,-0.0806771169308542,-0.135277661862045,-0.07432744962718815,-0.0911290199107627,0.14177819646718048,0.07382163992745867
ANSS,3.00843724500204,3.00843724500204,0.0464455412359277,0.0351102803961184,0.3204447195224524,26.089889869750397,4.847036223145221,33.44146976673536,2.8150363043851123,2.9497798867989253,0.3066930275909951,0.1381996700862901,0.1102538823807335,0.1095673551695344,0.0,-0.05417203563533645,-0.04880232118057784,-0.026649508624154595,-0.03533855768101285,-0.008229503118888926,0.007131036659958536,0.13885903154614448,0.12519710988576765,-0.06432659145884549,-0.06974553745405841,-0.07395215490101224,0.19181156526423027,0.21268929131164405,-0.06683344983959978,0.059544863598347715
EG,9.512673753066233,9.512673753066233,-0.0427387387387387,-0.0105251947959745,-0.1279119930974978,-6.59145322039629,1.1268415883805405,3.372503675319241,2.8150363043851123,2.9497798867989253,0.0,0.0,0.0,0.0822846594842122,0.0,0.09593967957327171,0.09719777011342932,0.004875919129351122,0.005610628202354671,0.008363099053462641,-0.026331862468947056,-0.0633140461776409,-0.07826410312181242,-0.06432659145884549,-0.06974553745405841,0.06832045329028613,0.05679620453276548,0.10945439659611647,-0.08436532539084965,-0.06682794793455935
HLT,0.6961702127659575,0.6961702127659575,-0.1354977193453179,0.0305653068635758,0.1814588573481854,29.732613861386135,-16.114805473571238,21.58098454904779,2.0699588477366255,2.3950617283950617,0.0484878780304923,-3.220552723370002,1.5410074031064016,0.1684420772303595,0.0,0.16523289259072432,0.1435879424755015,-0.021603499307601148,-0.14318085506938547,-0.09774562691690283,-0.05513979734028259,-0.12160012264081994,0.10146832584594434,-0.16841545518906892,-0.17386065448492075,-0.14619536156489296,-0.1522346784220262,-0.1806205510964223,-0.19072203764744536,0.10077735388708908
IT,1.0573227721934102,1.0573227721934102,0.2932475652402313,0.0467004527766799,0.2323879567540211,23.55053214843956,27.624544850566785,21.891440185783026,4.018245161290323,4.3271612903225805,0.1156394159184498,2.1336610826173934,0.6441112580922546,0.20095900591833,0.0,-0.16410430309851706,-0.1591475510358764,-0.00914280353054585,-0.10812256083507459,-0.05807691953800788,-0.03942060224070704,-0.007603030688233616,-0.1358886706435575,-0.04342511668342932,-0.051063456962263026,-0.046319388371207394,0.0019906682286473486,0.09585062669389867,-0.15031839739530858,0.08299327572463529
AMD,2.61626150254086,1.8287323169894243,0.0083727070594774,0.006962701875018,0.0629407155915382,105.3855653526971,3.529449867982213,26.532171585270305,0.6722119531731362,0.800369685767098,2.645621181262729,0.0085290439132851,0.0084569145179903,0.1106231762632536,0.65852807813045,-0.09776441879803999,-0.002226296217563623,0.15360801421613263,0.15340470294172062,0.12024813828293168,-0.020052231993201424,0.1317440481462982,-0.10780573480184386,0.12657862651926904,0.11253959448522276,0.037279114460677214,0.17966758886734752,0.1681014279503284,0.15441917825936194,0.20238901862327172
ARE,0.2859529611625939,0.2859529611625939,-0.003479504380391,-0.0016586525772108,-0.5523560209424084,-67.4120728572576,0.938242411192282,148.94185730765818,1.593520789501215,1.593520789501215,0.0215016255733344,0.7128107251355327,0.4063387303981732,0.0030028686468936,0.0,0.02148070139583755,0.07136022357873402,0.0355994126628309,0.03947165364185216,0.0704415781483246,0.07940244048273282,0.1839650206456668,-0.018624402493206547,-0.1577614608634452,-0.11048417750350123,-0.04916555024166599,-0.10857294090046266,-0.09417986608620134,0.06787503832347923,0.018225800699853387
RJF,2.6546659734858333,2.6546659734858333,0.0503229053090665,0.0072919958192557,0.1486988847583643,13.18363375,2.653755011322654,7.841566542750931,3.873343151693667,4.074619538537064,0.2686953706701198,0.2590790908328441,0.2057687183586464,0.0490386718844947,0.0,0.04492077502574758,-0.11293279789987337,-0.031744674211245695,-0.06351868324912091,-0.001281233333968261,0.032088065956576955,-0.012049069697810217,0.041809497491669186,0.012206077637157127,0.01065316130865002,0.013119553404498472,0.06254939487471803,0.11548397859240193,-0.09066640507404683,0.08438034361416635
SRE,0.5461967755270773,0.4884249689954527,0.0178892770191595,0.0070303156362123,0.1798829164449175,20.6045975147929,1.474405411241664,14.825660372538584,-1.7082740291965286,2.149118939956923,0.0380774380718589,0.9486609505663174,0.4550803218642748,0.0390827310072279,3.2325581395348837,0.004239307975007526,0.014647941844153259,-0.09583866071147677,-0.05435727374895255,-0.09210285163563785,0.007030881084969989,-0.06941436631308028,-0.07938887967675677,-0.015654448179415897,0.014115240906322038,0.03744363285969171,-0.08461871895482853,-0.096812793636373,0.0799605291596873,0.0555560012356962
SNPS,2.4412728480219763,2.3047322385401414,0.1239175761803694,0.0852182507887483,0.6809997151564867,17.978212465869497,8.911266051305004,48.9726302731197,3.5798796084389486,3.6080158470681,0.8222839418692481,0.0761294279356606,0.0017322313051204,0.1251369844834165,1.0364074517271016,-0.14879773663461518,-0.14670984653927016,-0.12994803910960562,-0.1312699746434357,-0.11694819828852815,0.05662328608005731,-0.15237633718838933,-0.15349515104449143,-0.010342896885325853,-0.013596952867702723,-0.014050982427849096,0.19222818019011806,0.21599497132817197,-0.08936988936733849,0.026661665932247156
REG,0.7296491159015268,0.7296491159015268,0.0128606666184821,0.0069784758037892,0.2321305860373225,38.65947381323936,1.9887464174320428,35.896185248647114,1.058064291709229,1.058064291709229,0.0381384126361627,0.7462909044509146,0.3924611889251079,0.0300627156589663,0.0,0.1066484982072997,0.039472556499170336,0.032995064313571416,0.03649295998994375,0.04840880509093652,0.003553868541441368,0.016015138826063046,0.09629589141327737,-0.05068236646770903,-0.07443154956222342,0.02322381698317885,-0.13921721340979903,-0.04071246216451736,-0.15609742376071822,0.12449133253204196
CBOE,1.776877866972477,1.776877866972477,0.0885294647684267,0.0252275615924818,0.1774106175514626,26.053333333333335,9.225950621733643,18.488551823763093,-7.005725190839694,-6.778625954198473,-0.4441943350215719,0.7205352315732565,0.3936513139922417,0.1421987135869356,0.0,-0.09505786080940148,-0.17660389609320484,-0.0926075079168282,-0.07174511204027298,-0.07528687859750773,-0.0342266428592023,-0.15193179546001906,-0.16225719519439188,-0.001149493599937046,-0.0015953991321754095,0.003907469453184592,-0.03414250788373846,-0.026061314840822653,0.015713529308242425,0.14107453000850936
INCY,1.9727964907814188,1.9369393128592372,0.0583624451361921,0.0369581373034144,0.1707070004360743,17.773651298133313,4.149254995028466,12.136346799604308,1.7567186519240985,1.8406547245425136,8.7547767775124,0.0126301329493785,0.0,0.2165004200706718,1.503261312678353,0.16004217703064805,0.16191763825934896,0.0721944360262195,0.07732581127782086,0.07518642821104632,0.05232971047718048,0.14198667927055483,0.1931713436258465,0.01756706475492935,0.02596069760742112,0.03030632470350491,0.08489384207122999,0.0,-0.05478365477476703,0.016643704680851197
IDXX,1.3108680832574846,0.95327722405133,0.1354900260951926,0.0656301019935672,0.2265029005918548,39.35683921739171,21.32983669035481,35.65775296346595,2.7066728227060652,3.183624125194401,1.5616525714149487,0.1051749719334074,0.0,0.2897539140650073,1.004585246034718,-8.521732040455066e-05,0.010392833897834491,0.16453117351513402,0.09932449344861524,0.001780494417906077,0.13296431152802343,0.20040953718616067,0.13508603698145755,-0.12280281033816264,-0.12787108954865603,-0.10228922340131014,0.11950011601778497,0.1822397572001759,0.18964129702630272,0.16735040609289228
MAA,0.0753146524203987,0.0753146524203987,0.0292888191122006,0.0147335390555442,0.0,25.93811035520978,3.0387864892241523,0.0,1.306377332648519,2.046969696969697,0.0477580802101357,0.8426350748578246,0.4432603760036458,0.0,0.0,0.04357891546992398,0.04357891546992398,-0.006987085969534499,-0.001380105352097025,0.08919513867874834,0.10473765582504571,0.11507639706103236,0.1668400141211773,-0.029945105558822762,-0.08200490884184841,-0.07070018667230484,-0.045402971960558904,0.04658865692405422,0.03619783851265908,0.0
D,0.7377215657311669,0.5792097488921714,0.0346518470088264,0.0095572029653376,0.2420705404719614,12.732619822342768,1.7648351764214885,12.328768648074092,-1.7198669445277042,1.8304807936570793,0.0357699012202208,1.5627837710217574,0.5728117678092076,0.0394810659186535,1.0879440885264997,-0.13164870415630403,-0.12752378754209048,0.022157633888412784,0.023674290215536967,0.019117174046690395,-0.0026345039591813956,0.1938791156870374,0.1863160217536792,0.14053645029962522,-0.07306156674285766,-0.06823061960842872,-0.08968885067616023,0.048090282316289014,0.015432038856674905,0.07809258953038907
HWM,2.170432537120723,0.9825693996126532,0.0689503732981993,0.0298507462686567,0.1660497091485986,35.35367834394904,9.750597277119017,23.481872025383396,0.9310344827586208,1.1822660098522169,80.0,0.0013175230566534,0.0,0.1797699401083753,0.7005434782608696,0.08213653615774015,0.15340393869719798,-0.2013576168424827,-0.20386437903941143,-0.19221004801359892,0.10244934982341221,-0.18857462112721143,-0.15927091426647874,-0.12788892413228076,-0.13997919806467232,-0.09135746436548431,0.16697691999062125,0.14360402140425424,-0.21439015234912148,-0.1644441136345071
COO,1.9079976535001957,1.123191239734063,0.014535602949181,0.0095410549564765,0.1153770620581304,44.78967659574468,2.604179820871889,20.6708051846033,0.6369965191447041,1.3331675783192445,0.103765917095638,0.3196224454450987,0.2398344931352266,0.0826945563206444,0.424442506540426,-0.14173911490516092,-0.1448116419538888,0.10862630916761108,0.10935424857296716,0.10955063654934952,-0.13925456876944517,-0.186188294789248,-0.1813825790200538,0.15295812635799255,0.1612806723604405,0.05994940303910941,0.012094673098330124,-0.14848895626985398,-0.08890502438250722,-0.09101635647400852
CHTR,0.3138810618419101,0.3138810618419101,0.0743898107271527,0.0097720303959472,0.1052707166451242,8.307094605615621,2.4718527816171916,3.4979752094880077,2.800546309182888,24.346457863750736,0.0368347652049865,4.766478916121176,0.8237944939691169,0.0928276229836021,0.0,0.02894510716434495,0.02894510716434495,-0.04281640608251173,-0.03003927269382911,-0.022223061475818807,0.18068659368350645,0.1821379696906795,0.18829617374637825,0.15763746338444648,-0.14501285119743174,0.13035828448338233,-0.05172254565413905,-0.07470073298080793,-0.09110243708560477,0.0
MTD,1.0220109177165075,0.7290165238107059,0.0778707030465132,0.0778707030465132,0.2414070251749309,25.492048870515777,7.940335070572553,24.61583873378068,10.697809325179614,12.661087144877689,0.1321756721327104,0.6215705622131364,0.3611062251935612,0.3225701612870868,1.1856349006935964,0.16750568443378164,0.1589755359597307,0.053289265851418764,-0.07145010256941692,-0.08290879369580428,0.1117228435902209,0.05842896860168313,0.09859756310088039,-0.09845675671825546,-0.09828154044613384,0.0024690452441307274,0.05472590622707194,0.0028850129275558327,-0.043019561452380214,-0.0643157348328201
ALB,1.953893892794376,1.189816340395756,0.0033734821714403,0.0020232215623581,0.0272831414460998,75.27613390864455,1.0157707827030762,8.215077635780412,-3.0204765672187768,0.0057337791048839,0.0001916861125686,0.3529748531272897,0.2383962762331953,0.0741564737460737,0.72777200603515,-0.10286458394361131,-0.08024749731915086,0.07031285360452907,0.07436139983388519,0.08552129719616525,-0.07483394317794875,0.1778767567259892,0.18173219462195947,0.04712775350479894,-0.007556287846148859,0.012863647033315622,0.05084329256365415,0.07056304795602418,-0.0014245122967911457,-0.027448713386927375
FTV,1.1581040028591851,0.914715868477484,0.0204934927271656,0.0122707318363197,0.1288650249953712,30.935704022988507,2.535922501619457,15.94612108868728,1.3503628447024674,1.457764876632801,0.1354624659455668,0.3638674597098718,0.2463886032974104,0.0952215842643143,1.1804331864904551,-0.09870695976106447,-0.08183916378341012,-0.12837138923741442,-0.12154645677466779,-0.08222650841714184,0.11194091903170342,-0.007176824066448101,-0.014363404109056266,-0.13455039536023686,-0.14137603653670688,-0.09800045004630271,-0.0309315194204512,-0.16434575138610708,0.005710163567606897,0.029417493212341463
LNT,0.0298342541436464,0.0298342541436464,0.0214163335237007,0.0066038566522849,0.1536885245901639,25.29220666666667,2.166665334094803,15.548487704918031,-6.936866718628215,-2.166796570537802,-0.0534307130501633,1.4857224443175328,0.5533448121930999,0.0429690939508673,0.0,0.033674378851344056,0.01632512466724312,0.033460683286994905,0.044402556899730716,0.013821663506911908,0.0027057300356265806,0.15111630153398123,0.0697727261927949,0.026639424913763445,0.028662349497014496,0.045629853459137774,-0.20561846385060792,-0.18472262739875134,0.12001083908050103,0.09143953411826114
TDG,2.6952714535901925,1.8502626970227671,-0.0787791626717801,0.0229142458749709,0.2457627118644068,38.16403144016227,-12.026121764141898,37.51718344965105,12.178387650085764,12.898799313893653,0.0300211585292826,-4.002716522850751,1.3468188871647084,0.0932372763188473,0.3994818652849741,0.15810972551396757,0.17768628003436235,0.08762206677122901,-0.17695130822717656,-0.09847442935077123,-0.039169590958472764,0.12791412654647388,-0.1344057426987095,-0.15144944697358714,-0.15643264605806367,-0.1514842371667956,-0.036139502392041375,-0.09131030966863037,-0.20948545931361567,0.027584809718550048
AJG,1.5075903597987752,1.5075903597987752,0.0128166323467387,0.0040199081163859,0.0951030927835051,60.577743902439025,3.105610687969832,23.04452319587629,3.1551020408163266,3.3528344671201813,0.054823065286388,0.6691244696950902,0.3871596513954521,0.0422689525517,0.0,0.005565306721786654,0.010050703350487421,0.06041016339042371,0.10283934232001934,0.03968051253900665,0.03209738445489585,-0.11301558129830414,-0.1810261153346654,-0.054689224973359624,-0.055385720423814115,0.003943061105677878,0.05438558257077974,0.012466637201240948,0.1751680985164814,-0.006362851804259156
LKQ,1.7141858839972048,0.589098532494759,0.0252617583513378,0.0101638248077566,0.0452785224903187,15.691282894736842,1.5855575868372942,2.841912421805183,0.573959938366718,0.9052388289676424,0.0418969513282225,0.9321921223200932,0.4699145449740111,0.2244734202607823,0.631055900621118,0.09820282093978518,0.08428064847870988,0.14682954689969327,0.15933958571749074,0.15908811948799312,-0.09485084345786941,0.1427626336404395,0.1511422759001914,0.040693661242986186,0.025553630733299224,0.11837860440701169,-0.19016268101311654,-0.2010434896174062,0.16417213743373493,0.13404940975469085
DLR,0.009536345332649,0.009536345332649,-0.0042016556674179,-0.0019800759727315,-0.4164054409258305,-162.15959797579882,2.725355175444956,270.09655558187166,2.3461248807080985,2.3461248807080985,0.0427282060189478,0.8438735230651988,0.0,0.0047551635452433,0.0,-0.07785797320273621,-0.05020232098204541,0.06659273039811685,0.07199848157837523,0.09377609690559895,0.005287678858823497,-0.013271023979035682,-0.0837655694212076,-0.07604756008025863,-0.07396046331238648,-0.04997759277541383,-0.03195500980083413,0.08142136482334064,0.0800928313141661,0.10162564575714639
GPN,0.9654479638761664,0.9654479638761664,0.0254558140624575,0.0120957542244118,0.225481496676852,12.403994627741447,1.2630151235020324,11.187485093739092,1.8692951262926931,2.6020197273845884,0.0402347434636175,0.7288988768119617,0.4049811531980811,0.0536441100608218,0.0,0.13417403489361437,0.1267820131235266,-0.09051209518439295,-0.06779039925083412,-0.06144591599926374,0.02214481956119183,0.16156287633044264,0.17867697989515363,-0.0636630769881488,-0.07916606975392788,0.04479889665573666,-0.194963829003133,-0.19101222639562598,-0.12396445087407353,0.09720707658688532
ULTA,1.6267620637885671,0.324638696063162,0.1039837115270915,0.0406443851676415,0.0957191415359076,18.2946902910657,7.609399190814633,7.004608197304455,-3.645435560859189,-1.2111745652915105,-0.0265473829543363,0.9192759667309144,0.415603892881034,0.4246212880251795,0.6445395837790348,-0.012791629288765568,0.13000804459866255,0.05469555524232984,0.008019483102758131,0.1142116039842714,0.0968956329117014,0.1061831664130653,0.15303260881789282,0.018153936170698676,-0.0017338263164281239,0.009208743629151053,0.05003650672483501,-0.1002229657171591,-0.06649913917731226,0.008180393252664939
CNC,1.1091036455444967,1.1091036455444967,0.010715638015903,0.003432591424586,0.006935424580321,26.780641272084807,1.1478866308216584,0.7429404710207083,-1.4807443288091695,-1.173005291512797,-0.0302125688403932,0.7356683074592957,0.4109249882898758,0.4949360179513615,0.0,-0.09576026092335461,-0.10434215253288417,-0.05953326093503677,-0.054951998007902764,-0.04272683503382519,-0.05955237868579875,0.10396144955981448,0.17730778008903852,0.05348965275827386,0.0553831759500779,0.05904429686327829,0.04567767184858372,-0.0003684537500312578,-0.1969544782326071,0.10215195350654878
HOLX,3.485235434956105,2.779828411811652,0.0421092326063729,0.0230274840468798,0.1967116852613036,20.79430149253731,3.502528313745208,16.361928361714618,0.749075055149294,0.8220284518247034,4.044871794871795,0.0098045377411853,0.0023200401304238,0.1170621054681682,0.6240984302078914,-0.13820433302445875,-0.12709340820871193,0.13260541937012246,0.11640861819456058,0.08979370098515155,-0.01030419808982126,0.14877829195190384,-0.14132406048359264,0.11661289488020551,0.11487106095564292,-0.09414641656413998,0.17819571439799686,0.1432793284863947,0.14310927733491094,0.18391563964812283
UDR,0.3898050396855976,0.3898050396855976,-0.0014649142296203,-0.0004628548010541,-0.0119320224825419,-708.6301672779539,4.152329662334946,33.82156435107208,0.5281102031087989,0.7303233132587735,0.0400276906896712,1.745246071610607,0.6161810358348301,0.0387909762767644,0.0,0.16348443759079687,-0.02309669802781063,-0.00853752348164402,-0.01203611255281188,-0.007830176968771769,0.141517709171254,0.12453596874763141,0.1641518378078331,-0.04312977260389726,-0.10775085810902219,-0.11480151074543882,0.08884843109768466,0.07080358109940502,-0.20908429548694946,0.06995216400766438
AWK,0.3857142857142857,0.353015873015873,0.023132017034456,0.0072799268961315,0.1990008326394671,25.39283472803347,2.349549941927991,20.21278101582015,-1.5128205128205128,3.276923076923077,0.0452870304748405,1.3656600851722802,0.5478336980306345,0.0365823941516905,5.038834951456311,0.025214170508716542,0.03525158738851978,0.06477253087927824,0.039781986780726454,0.03805818210817375,0.07718125728121425,0.1964180701888636,0.16137060950228505,0.023286247799596146,-0.10642267994980723,-0.0864354774770336,0.16852312404718325,0.1698786627236231,0.02748429657306905,0.140829698006813
FRT,0.5248405739049161,0.5248405739049161,0.0206637419543611,0.007687843770796,0.2104294833100011,36.16463123884218,2.9891864311762477,30.44041866274515,0.6522996988840999,1.4122335714707446,0.1735690836736648,0.217251640657663,0.0,0.0365340619093306,0.0,0.1647426020670265,0.16792919888376523,0.010433683322621772,-0.0012949830064462543,0.017085834533585764,0.02686724242864071,0.11543277965204841,0.14305238346506563,-0.1486168136900091,-0.04983746303595922,-0.09886389875556016,0.12261433613410987,0.09960719371575026,-0.1914226041806042,0.12475526501100472
CFG,16.921529175050303,16.921529175050303,0.0165333553228333,0.0018435001677998,0.1326935804103242,12.025890158902742,0.7953132602820153,6.3830336912243535,0.9868359755968666,1.0957282211799693,0.0389484718974276,0.5112971056320607,0.3003721118066172,0.0138929114890056,0.0,-0.09098472388769023,-0.09098472388769023,0.14575810875409342,0.16547242960114222,0.18145594294203735,-0.08552603861175329,0.11768438540747073,0.15739034754053757,0.004332450168556469,0.003939444873463902,0.04612506974493888,-0.10626912617277338,-0.10595712316722602,-0.09080528858355175,0.0
EXR,0.0,0.0,0.0188195978715952,0.0090989903398948,0.3193676572218383,30.169095338816778,2.2710809697053995,38.54013319544079,0.9868359755968666,1.0957282211799693,0.0,0.0,0.0,0.0284906443534276,0.0,-0.11733140949404132,-0.08039483652213324,0.18011295517493497,0.18969671481538208,0.18759181942467615,-0.12498179629818545,0.1777837411685305,0.14836165159899217,0.004332450168556469,0.003939444873463902,0.10109689273059815,0.1593711058309238,0.15904090507479243,0.16856268902767452,-0.042488335678989
WTW,1.198999841244642,1.198999841244642,0.1569269521410579,0.0450128246811892,0.4105436573311367,6.347760834670947,3.984539042821159,10.424131795716638,7.801980198019802,5.930693069306931,0.1030803648253312,0.7318639798488665,0.4225874481855865,0.1096419927025757,0.0,-0.016679743134932954,-0.07102389004511651,0.06293805809635118,0.06580982498233735,0.09175071191195644,0.00547377393013967,-0.142422831490023,0.0726828063102568,-0.04145927548846548,-0.0320158941431395,-0.0016650301587778783,-0.18933137050435664,-0.19540348912870031,-0.16087376806909498,0.10241929420838498
CHD,1.702712972110343,1.236644121893761,0.03528139335397,0.0212988708896668,0.1195954487989886,34.4686604194371,4.86440946657032,16.48917964945006,0.9541393618199742,1.173306417585101,0.1325864102331488,0.4111065527915563,0.2913362934771117,0.1780909817518659,1.425240502201207,-0.1940752868742384,-0.19777528141521564,0.08146590856380197,0.06651961740618251,0.07078782927569735,0.05701866714758776,0.09430953095921511,0.019544440929166313,-0.0578789397983065,-0.08447176049303004,-0.05795558490491256,0.10611006725251582,-0.029168117562469092,-0.08390667123338338,-0.040268563763395195
SYF,0.0,0.0,0.0466827503015681,0.0064789934958941,0.2036306235201262,8.324450904392766,1.5544330518697225,6.780452512496711,5.934426229508197,5.934426229508197,0.1521795369292459,0.9325693606755128,0.4825541476811684,0.0318173827879761,0.0,0.033382498838202046,0.04549539250394168,0.13374063187625196,0.1444981690018031,0.15814548100460935,-0.058675707298697935,0.1213770097997359,0.13229687617262745,-0.20200672800611366,-0.20200672800611366,-0.14830368331032465,-0.007163376039904688,-0.008611881049246603,-0.0865846209253728,-0.04596413240090686
HPE,1.2881453817425788,0.9874485042159166,0.0540377176015473,0.0188178833038646,0.1585481201229605,4.996041143821774,1.0798986418222114,3.168451725639631,1.0341812510744266,1.476362826779948,0.1112572618656143,0.7352514506769826,0.3524008350730689,0.1186887822401841,0.7498079385403329,-0.06503204012927954,0.011582272320402867,0.012609607892159327,0.005714795508666541,0.002870589714736101,0.029693791240940334,0.01951041993065052,-0.10487348441021795,-0.022000027023669464,-0.019137868285822784,-0.025247070654213503,0.1633225940252167,0.1583676106816658,0.02989832659584885,0.1659129810795649
VRSK,12.203480589022758,12.203480589022758,2.1008991008991007,0.1543939505175831,0.2858890701468189,46.11337202838802,387.5181673354645,52.733236202120715,1.4200874609145775,1.813451687587916,0.0786863022983548,32.425574425574425,0.0,0.5400484545921739,0.0,-0.1034542817934399,-0.10378797215177787,-0.11882757900927068,-0.14293910775646954,-0.029286288565388924,0.002549226151470038,-0.12590129848932569,-0.17334367326818167,-0.011597188888110557,-0.009693408033147784,-0.003541555792401722,-0.11154766735003965,-0.07164861687323795,-0.13435606564574876,-0.0698037374701423
NWS,0.6191646191646192,0.6068796068796068,0.2465596330275229,0.0979052823315118,0.0960679177837354,18.205220930232556,17.954690366972475,6.995750670241287,0.2673702726473175,0.376429199648197,0.2544589774078478,0.9644495412844036,0.4812611540749554,1.0191256830601092,0.0,0.051939399460364244,0.057792053880017784,-0.0908256664016823,-0.08951738127047533,-0.04260876498870774,-0.04899321076567022,-0.09244537250870001,-0.046141815863032794,0.03176435836481432,0.03292142383039008,0.0032902519031987143,-0.1483757417988043,-0.1581189386113358,-0.0906427164414957,0.14872001437307028
UAL,0.8099425238054387,0.7425152269022904,0.0777120315581854,0.0132958978443097,0.06702960190541,8.243642131979694,2.562520710059171,2.2102722014290577,-3.366218236173393,6.648729446935725,0.0661255314720661,2.653491124260355,0.665373039759227,0.1983585977889664,3.294529262086514,0.19760872030342455,0.19838482466114973,-0.11410389940267587,-0.145310804677194,-0.1352446660502481,-0.01209453191861615,0.16200156705909044,0.11951162705463142,0.020155943583762433,-0.06670441855225556,-0.08152852156603443,0.18004586358457556,0.19822780102571852,-0.18895631338311714,0.031139221946527167
PYPL,1.2628576153464528,1.2628576153464528,0.0549052260371259,0.0137358934457364,0.1339947406167822,18.977241302408565,4.167798893079296,10.171402103753287,2.197592778335005,2.4012036108324977,0.2423322198603097,0.4838614879757065,0.3260826511750726,0.1025106909607773,0.0,-0.0021410043112746746,-0.02233043438582881,-0.04599802138179608,-0.019022152602132768,0.011276116523577254,0.11071964387773309,0.1762927718006071,0.17774188963389362,-0.0882966288944146,-0.0839718164009921,-0.025081817802905554,-0.11517991340909277,-0.10893008487423238,-0.18415814518249835,-0.04190674506372639
KHC,1.0554253412381085,0.5899627740245416,0.0433262173426857,0.0241371889406141,0.3240571776155718,4.344293758798686,0.7528872623767409,5.631198296836983,0.9453189726594864,1.1499585749792876,0.0722352328909706,0.3906678865507776,0.2809210526315789,0.0744843521696285,1.2828791469194314,0.009089589457908566,0.13220035157981652,-0.07367913752695589,-0.07644978374124131,-0.070942263364411,-0.10359832663676125,0.1345552547719503,0.14363292512637568,0.00600128547393609,-0.003297151725491227,-0.026210575631733967,0.1846416333955592,0.17729853161149606,-0.10802330197088265,0.17820326524794763
JBHT,1.0553878334247098,1.0305600581630951,0.0387230804295921,0.0187017505446767,0.0494077578195418,27.979780224375055,4.333853120123153,5.529672820679721,0.9156326326424514,3.1156973721639676,0.2149526765207058,0.3680907110590222,0.1958456450223318,0.3785185033691158,62.79091258220921,0.1748625440784942,0.1758787113348212,0.16873554866743382,0.15818931150610632,0.14894020533920468,-0.10367550492580424,0.1824784890014225,-0.0045890583030504415,-0.009975913681935351,-0.028520968974268816,0.015345651539190071,0.12290678004513703,0.1255828587049386,0.16303900920426193,0.046085200179173495
O,1.6757956732452994,1.6757956732452994,0.0051392432347706,0.0028998603458334,0.148930947497536,58.240759135222326,1.1972537094943974,34.69540576393775,1.1163455519631549,1.1163455519631549,0.0363253696022818,0.6888937074264655,0.3925205213194735,0.0194711736852506,0.0,-0.11049120869266012,-0.12101139303119608,0.0740662749346856,0.06988230499855706,0.05704437979471008,0.05403764741386764,0.1897056726808584,0.1847589414923432,-0.11956643171826252,-0.11543306665820954,-0.02224534239230877,0.08303516387485153,-0.01704681342565574,0.027401189345176245,0.06342675073122034
EQIX,1.626455658405494,1.626455658405494,-0.0010348905972797,-0.0003990309248966,-0.0061919504643962,-1630.6777430357142,6.750292253843878,40.38830323308271,-0.0619521110181829,10.12917015147291,0.0584624553039332,1.2403903015966884,0.5536492015309489,0.0644434943708137,0.0,0.09513666434195148,0.07431863848829617,-0.04419211358354345,-0.04321203724484488,-0.030632225161258235,0.10426484852458277,0.009876758963267956,0.06870369829386777,-0.036760203297092064,-0.10919977353323754,-0.07046284054839756,0.05361637164613727,-0.0026489719812087882,-0.17995451785061095,0.04226147900221726
